Time,org_x,org_y,org_z,xvec_x,xvec_y,xvec_z,zvec_x,zvec_y,zvec_z
0.220000,-0.146249,0.420022,0.696855,-0.140860,0.372495,0.663763,-0.139702,0.370862,0.723209,-0.062767,-0.188684,0.675332
0.230000,-0.146246,0.420043,0.696837,-0.140854,0.372509,0.663755,-0.139699,0.370881,0.723195,-0.078633,-0.217785,0.677710
0.240000,-0.146232,0.420042,0.696838,-0.140851,0.372520,0.663746,-0.139682,0.370878,0.723186,-0.078619,-0.217756,0.677704
0.250000,-0.146229,0.420058,0.696833,-0.140841,0.372519,0.663735,-0.139683,0.370890,0.723185,-0.078645,-0.217835,0.677689
0.260000,-0.146222,0.420071,0.696828,-0.140845,0.372523,0.663734,-0.139679,0.370889,0.723179,-0.079099,-0.219102,0.677333
0.270000,-0.146217,0.420058,0.696828,-0.140838,0.372520,0.663731,-0.139672,0.370887,0.723171,-0.079079,-0.219130,0.677348
0.280000,-0.146209,0.420056,0.696818,-0.140826,0.372520,0.663717,-0.139656,0.370888,0.723166,-0.079010,-0.219034,0.677360
0.290000,-0.146205,0.420047,0.696804,-0.140834,0.372514,0.663714,-0.139664,0.370877,0.723156,-0.073148,-0.205175,0.681138
0.300000,-0.146205,0.420034,0.696799,-0.140823,0.372492,0.663706,-0.139662,0.370874,0.723150,-0.073115,-0.205065,0.681082
0.310000,-0.146193,0.420029,0.696793,-0.140821,0.372488,0.663702,-0.139652,0.370861,0.723144,-0.073117,-0.205049,0.681083
0.320000,-0.146194,0.420025,0.696775,-0.140822,0.372469,0.663693,-0.139657,0.370857,0.723131,-0.072874,-0.204791,0.681141
0.330000,-0.146188,0.420015,0.696771,-0.140823,0.372447,0.663692,-0.139645,0.370846,0.723122,-0.072873,-0.204751,0.681134
0.340000,-0.146181,0.420000,0.696760,-0.140822,0.372436,0.663686,-0.139641,0.370842,0.723126,-0.072893,-0.204732,0.681126
0.350000,-0.146178,0.419985,0.696752,-0.140821,0.372440,0.663677,-0.139640,0.370830,0.723120,-0.072898,-0.204701,0.681104
0.360000,-0.146166,0.419980,0.696749,-0.140831,0.372422,0.663664,-0.139637,0.370815,0.723118,-0.072922,-0.204711,0.681080
0.370000,-0.146162,0.419965,0.696746,-0.140823,0.372407,0.663677,-0.139633,0.370802,0.723115,-0.072880,-0.204923,0.681035
0.380000,-0.146149,0.419936,0.696760,-0.140823,0.372392,0.663682,-0.139617,0.370806,0.723123,-0.072935,-0.204935,0.681029
0.390000,-0.146142,0.419929,0.696766,-0.140820,0.372388,0.663682,-0.139619,0.370787,0.723127,-0.078606,-0.218259,0.677343
0.400000,-0.146132,0.419920,0.696771,-0.140816,0.372367,0.663694,-0.139605,0.370764,0.723133,-0.078397,-0.217038,0.677279
0.410000,-0.146132,0.419895,0.696793,-0.140820,0.372361,0.663701,-0.139605,0.370763,0.723145,-0.072908,-0.204190,0.680870
0.420000,-0.146113,0.419881,0.696802,-0.140817,0.372339,0.663717,-0.139594,0.370745,0.723157,-0.072841,-0.203854,0.680898
0.430000,-0.146098,0.419880,0.696829,-0.140806,0.372324,0.663733,-0.139581,0.370738,0.723170,-0.072859,-0.203834,0.680900
0.440000,-0.146089,0.419856,0.696847,-0.140806,0.372322,0.663753,-0.139576,0.370664,0.723217,-0.072997,-0.204798,0.681036
0.450000,-0.146090,0.419827,0.696883,-0.140795,0.372313,0.663778,-0.139540,0.370997,0.723016,-0.072801,-0.203691,0.680940
0.460000,-0.146074,0.419816,0.696907,-0.140796,0.372303,0.663794,-0.139529,0.370988,0.723035,-0.072782,-0.204424,0.681131
0.470000,-0.146069,0.419806,0.696937,-0.140790,0.372290,0.663817,-0.139517,0.370996,0.723057,-0.072795,-0.203658,0.680951
0.480000,-0.146056,0.419793,0.696952,-0.140794,0.372280,0.663851,-0.139527,0.370957,0.723078,-0.072917,-0.203818,0.680912
0.490000,-0.146058,0.419793,0.696967,-0.140801,0.372274,0.663872,-0.139530,0.370968,0.723095,-0.072898,-0.203776,0.680917
0.500000,-0.146055,0.419788,0.696994,-0.140798,0.372278,0.663892,-0.139520,0.370983,0.723118,-0.072806,-0.203645,0.680950
0.510000,-0.146051,0.419823,0.697037,-0.140805,0.372273,0.663909,-0.139507,0.370984,0.723140,-0.072814,-0.203673,0.680946
0.520000,-0.146066,0.419839,0.697048,-0.140812,0.372294,0.663926,-0.139516,0.370977,0.723162,-0.072948,-0.203734,0.680898
0.530000,-0.146087,0.419825,0.697050,-0.140829,0.372287,0.663963,-0.139525,0.371001,0.723178,-0.072894,-0.203815,0.680902
0.540000,-0.146095,0.419856,0.697097,-0.140839,0.372302,0.663987,-0.139532,0.371002,0.723202,-0.072886,-0.203831,0.680903
0.550000,-0.146112,0.419865,0.697115,-0.140859,0.372329,0.664002,-0.139537,0.371015,0.723215,-0.072878,-0.203837,0.680900
0.560000,-0.146126,0.419880,0.697145,-0.140867,0.372346,0.664052,-0.139540,0.371026,0.723236,-0.072836,-0.203822,0.680914
0.570000,-0.146150,0.419882,0.697175,-0.140877,0.372371,0.664054,-0.139580,0.370697,0.723523,-0.072850,-0.203864,0.680911
0.580000,-0.146171,0.419898,0.697199,-0.140886,0.372396,0.664100,-0.139544,0.371075,0.723311,-0.072867,-0.203896,0.680919
0.590000,-0.146181,0.419909,0.697234,-0.140902,0.372404,0.664129,-0.139550,0.371089,0.723334,-0.072861,-0.203886,0.680907
0.600000,-0.146210,0.419900,0.697290,-0.140899,0.372413,0.664169,-0.139635,0.370670,0.723632,-0.072857,-0.203823,0.680916
0.610000,-0.146221,0.419917,0.697325,-0.140901,0.372423,0.664209,-0.139647,0.370675,0.723669,-0.072878,-0.203858,0.680919
0.620000,-0.146239,0.419921,0.697379,-0.140914,0.372439,0.664249,-0.139649,0.370685,0.723703,-0.072875,-0.203830,0.680915
0.630000,-0.146239,0.419906,0.697419,-0.140897,0.372454,0.664290,-0.139649,0.370687,0.723739,-0.072863,-0.203880,0.680919
0.640000,-0.146243,0.419911,0.697455,-0.140891,0.372461,0.664332,-0.139664,0.370666,0.723782,-0.072869,-0.203910,0.680919
0.650000,-0.146234,0.419906,0.697485,-0.140886,0.372454,0.664377,-0.139657,0.370664,0.723828,-0.072861,-0.203894,0.680919
0.660000,-0.146228,0.419889,0.697538,-0.140867,0.372455,0.664421,-0.139655,0.370662,0.723858,-0.072874,-0.203938,0.680926
0.670000,-0.146227,0.419898,0.697564,-0.140856,0.372448,0.664457,-0.139656,0.370646,0.723886,-0.072848,-0.203889,0.680917
0.680000,-0.146202,0.419876,0.697598,-0.140849,0.372443,0.664494,-0.139668,0.370613,0.723947,-0.072837,-0.203872,0.680922
0.690000,-0.146187,0.419869,0.697628,-0.140820,0.372421,0.664533,-0.139652,0.370609,0.723973,-0.072900,-0.203980,0.680947
0.700000,-0.146171,0.419859,0.697658,-0.140805,0.372376,0.664583,-0.139626,0.370591,0.724005,-0.072867,-0.203926,0.680928
0.710000,-0.146124,0.419839,0.697706,-0.140787,0.372365,0.664607,-0.139616,0.370585,0.724032,-0.072848,-0.203897,0.680923
0.720000,-0.146111,0.419824,0.697771,-0.140770,0.372361,0.664633,-0.139617,0.370559,0.724058,-0.072849,-0.203888,0.680920
0.730000,-0.146092,0.419819,0.697783,-0.140756,0.372350,0.664643,-0.139585,0.370546,0.724065,-0.072813,-0.203885,0.680922
0.740000,-0.146067,0.419785,0.697793,-0.140738,0.372340,0.664654,-0.139578,0.370533,0.724079,-0.072828,-0.203903,0.680922
0.750000,-0.146045,0.419785,0.697804,-0.140727,0.372329,0.664657,-0.139565,0.370520,0.724083,-0.072790,-0.203899,0.680916
0.760000,-0.146029,0.419768,0.697811,-0.140710,0.372308,0.664667,-0.139546,0.370504,0.724087,-0.072779,-0.203913,0.680913
0.770000,-0.146014,0.419748,0.697802,-0.140703,0.372305,0.664670,-0.139534,0.370503,0.724084,-0.072782,-0.203939,0.680914
0.780000,-0.146003,0.419747,0.697803,-0.140682,0.372301,0.664660,-0.139515,0.370501,0.724075,-0.072795,-0.203958,0.680912
0.790000,-0.145990,0.419740,0.697792,-0.140687,0.372286,0.664656,-0.139484,0.370514,0.724068,-0.072850,-0.204012,0.680943
0.800000,-0.145980,0.419733,0.697771,-0.140686,0.372274,0.664630,-0.139488,0.370496,0.724058,-0.072805,-0.203906,0.680913
0.810000,-0.145972,0.419710,0.697713,-0.140689,0.372274,0.664602,-0.139475,0.370502,0.724037,-0.072807,-0.203907,0.680916
0.820000,-0.145968,0.419698,0.697688,-0.140680,0.372260,0.664580,-0.139474,0.370482,0.724020,-0.072810,-0.203924,0.680916
0.830000,-0.145972,0.419684,0.697667,-0.140689,0.372252,0.664556,-0.139458,0.370498,0.723986,-0.072771,-0.203913,0.680917
0.840000,-0.145984,0.419678,0.697623,-0.140692,0.372246,0.664529,-0.139473,0.370483,0.723954,-0.072692,-0.203861,0.680906
0.850000,-0.145982,0.419688,0.697618,-0.140696,0.372290,0.664491,-0.139462,0.370495,0.723943,-0.072786,-0.204206,0.680995
0.860000,-0.146001,0.419694,0.697596,-0.140709,0.372310,0.664468,-0.139478,0.370497,0.723912,-0.072684,-0.203871,0.680897
0.870000,-0.146007,0.419717,0.697581,-0.140713,0.372313,0.664461,-0.139481,0.370504,0.723905,-0.072763,-0.203935,0.680928
0.880000,-0.146025,0.419728,0.697571,-0.140718,0.372291,0.664468,-0.139486,0.370524,0.723895,-0.072750,-0.203895,0.680912
0.890000,-0.146041,0.419743,0.697565,-0.140729,0.372306,0.664453,-0.139491,0.370550,0.723877,-0.072776,-0.203945,0.680915
0.900000,-0.146047,0.419764,0.697551,-0.140738,0.372361,0.664416,-0.139502,0.370554,0.723864,-0.072704,-0.203993,0.680937
0.910000,-0.146065,0.419761,0.697531,-0.140743,0.372377,0.664395,-0.139510,0.370572,0.723855,-0.072639,-0.203923,0.680910
0.920000,-0.146072,0.419783,0.697518,-0.140754,0.372381,0.664387,-0.139516,0.370579,0.723834,-0.072664,-0.204119,0.680962
0.930000,-0.146088,0.419798,0.697505,-0.140769,0.372392,0.664378,-0.139529,0.370591,0.723828,-0.072472,-0.204189,0.680964
0.940000,-0.146092,0.419810,0.697487,-0.140786,0.372384,0.664361,-0.139540,0.370589,0.723809,-0.072499,-0.204238,0.680974
0.950000,-0.146107,0.419813,0.697469,-0.140783,0.372386,0.664343,-0.139560,0.370591,0.723798,-0.072476,-0.204442,0.680936
0.960000,-0.146113,0.419802,0.697459,-0.140807,0.372368,0.664325,-0.139568,0.370596,0.723773,-0.072434,-0.204208,0.680980
0.970000,-0.146119,0.419808,0.697423,-0.140812,0.372371,0.664303,-0.139575,0.370597,0.723751,-0.072502,-0.204297,0.681000
0.980000,-0.146120,0.419800,0.697394,-0.140837,0.372354,0.664272,-0.139591,0.370591,0.723733,-0.072446,-0.204198,0.680970
0.990000,-0.146131,0.419790,0.697365,-0.140852,0.372335,0.664243,-0.139595,0.370582,0.723703,-0.072461,-0.204208,0.680969
1.000000,-0.146140,0.419777,0.697334,-0.140873,0.372302,0.664215,-0.139608,0.370575,0.723680,-0.072524,-0.204315,0.681022
1.010000,-0.146143,0.419767,0.697304,-0.140896,0.372291,0.664185,-0.139610,0.370572,0.723641,-0.072458,-0.204287,0.681001
1.020000,-0.146154,0.419769,0.697267,-0.140904,0.372274,0.664153,-0.139618,0.370566,0.723614,-0.072506,-0.204327,0.681029
1.030000,-0.146164,0.419757,0.697231,-0.140932,0.372249,0.664119,-0.139558,0.370967,0.723320,-0.072568,-0.204605,0.681028
1.040000,-0.146162,0.419782,0.697189,-0.140950,0.372242,0.664089,-0.139593,0.370948,0.723275,-0.072585,-0.204658,0.681025
1.050000,-0.146174,0.419783,0.697167,-0.140970,0.372240,0.664046,-0.139602,0.370948,0.723254,-0.072597,-0.204456,0.681072
1.060000,-0.146185,0.419779,0.697145,-0.140990,0.372237,0.664022,-0.139608,0.370947,0.723235,-0.072668,-0.204590,0.681050
1.070000,-0.146197,0.419768,0.697122,-0.141011,0.372225,0.663995,-0.139631,0.370939,0.723202,-0.072361,-0.204749,0.681062
1.080000,-0.146209,0.419773,0.697094,-0.141021,0.372217,0.663975,-0.139644,0.370926,0.723174,-0.072358,-0.204784,0.681068
1.090000,-0.146213,0.419773,0.697075,-0.141050,0.372217,0.663944,-0.139651,0.370925,0.723161,-0.072657,-0.204582,0.681063
1.100000,-0.146242,0.419742,0.697039,-0.141062,0.372219,0.663926,-0.139662,0.370926,0.723142,-0.072662,-0.204596,0.681082
1.110000,-0.146249,0.419753,0.697031,-0.141080,0.372217,0.663908,-0.139670,0.370917,0.723129,-0.072790,-0.204879,0.681029
1.120000,-0.146256,0.419761,0.697015,-0.141089,0.372210,0.663904,-0.139694,0.370930,0.723116,-0.072548,-0.204965,0.681054
1.130000,-0.146279,0.419752,0.697012,-0.141106,0.372217,0.663895,-0.139763,0.370569,0.723332,-0.072397,-0.204828,0.681113
1.140000,-0.146294,0.419764,0.696987,-0.141119,0.372230,0.663879,-0.139780,0.370579,0.723324,-0.072378,-0.204828,0.681116
1.150000,-0.146301,0.419773,0.696975,-0.141129,0.372240,0.663879,-0.139794,0.370589,0.723321,-0.072542,-0.205111,0.681058
1.160000,-0.146319,0.419786,0.696962,-0.141146,0.372244,0.663874,-0.139798,0.370610,0.723313,-0.072387,-0.204853,0.681130
1.170000,-0.146333,0.419793,0.696961,-0.141148,0.372250,0.663875,-0.139818,0.370618,0.723314,-0.072540,-0.205021,0.681087
1.180000,-0.146353,0.419814,0.696945,-0.141158,0.372266,0.663870,-0.139832,0.370625,0.723311,-0.072355,-0.204888,0.681154
1.190000,-0.146360,0.419832,0.696945,-0.141162,0.372280,0.663871,-0.139840,0.370646,0.723312,-0.072344,-0.204934,0.681177
1.200000,-0.146371,0.419836,0.696947,-0.141164,0.372297,0.663877,-0.139846,0.370661,0.723309,-0.072332,-0.204922,0.681177
1.210000,-0.146384,0.419865,0.696949,-0.141177,0.372308,0.663878,-0.139852,0.370728,0.723288,-0.072238,-0.204903,0.681186
1.220000,-0.146395,0.419885,0.696958,-0.141176,0.372344,0.663879,-0.139863,0.370750,0.723306,-0.072063,-0.204833,0.681182
1.230000,-0.146409,0.419894,0.696951,-0.141167,0.372356,0.663893,-0.139859,0.370773,0.723306,-0.071892,-0.205551,0.681174
1.240000,-0.146413,0.419928,0.696956,-0.141167,0.372374,0.663891,-0.139797,0.371137,0.723058,-0.077384,-0.217063,0.677792
1.250000,-0.146423,0.419929,0.696971,-0.141159,0.372391,0.663892,-0.139846,0.370811,0.723306,-0.077369,-0.217019,0.677804
1.260000,-0.146413,0.419951,0.696966,-0.141160,0.372393,0.663899,-0.139787,0.371170,0.723081,-0.071844,-0.205514,0.681171
1.270000,-0.146419,0.419946,0.696976,-0.141146,0.372407,0.663898,-0.139841,0.370814,0.723309,-0.071832,-0.205508,0.681178
1.280000,-0.146407,0.419941,0.696984,-0.141132,0.372414,0.663900,-0.139842,0.370770,0.723340,-0.077327,-0.216994,0.677828
1.290000,-0.146392,0.419938,0.696989,-0.141115,0.372420,0.663901,-0.139838,0.370795,0.723333,-0.077069,-0.216600,0.677857
1.300000,-0.146377,0.419940,0.696990,-0.141097,0.372415,0.663910,-0.139807,0.370810,0.723327,-0.077284,-0.216906,0.677862
1.310000,-0.146359,0.419939,0.696995,-0.141073,0.372419,0.663907,-0.139781,0.370807,0.723323,-0.077249,-0.217018,0.677892
1.320000,-0.146336,0.419936,0.696990,-0.141057,0.372395,0.663909,-0.139760,0.370793,0.723325,-0.077279,-0.216865,0.677873
1.330000,-0.146302,0.419919,0.696984,-0.141023,0.372394,0.663902,-0.139748,0.370751,0.723336,-0.077493,-0.217376,0.677883
1.340000,-0.146259,0.419940,0.696998,-0.140998,0.372382,0.663898,-0.139716,0.370744,0.723342,-0.077359,-0.217234,0.677847
1.350000,-0.146235,0.419907,0.696981,-0.140979,0.372369,0.663894,-0.139687,0.370737,0.723324,-0.077354,-0.217237,0.677867
1.360000,-0.146204,0.419887,0.696963,-0.140933,0.372349,0.663884,-0.139669,0.370698,0.723313,-0.077365,-0.217223,0.677865
1.370000,-0.146159,0.419871,0.696960,-0.140908,0.372336,0.663875,-0.139625,0.370688,0.723296,-0.077326,-0.216851,0.677837
1.380000,-0.146123,0.419850,0.696939,-0.140880,0.372305,0.663864,-0.139550,0.371035,0.723053,-0.077193,-0.216852,0.677831
1.390000,-0.146080,0.419826,0.696923,-0.140833,0.372306,0.663829,-0.139526,0.370998,0.723040,-0.077208,-0.216899,0.677820
1.400000,-0.146042,0.419792,0.696909,-0.140798,0.372279,0.663803,-0.139491,0.370974,0.723020,-0.077131,-0.216790,0.677827
1.410000,-0.146006,0.419773,0.696879,-0.140769,0.372261,0.663779,-0.139473,0.370955,0.723018,-0.077139,-0.216796,0.677845
1.420000,-0.145972,0.419764,0.696861,-0.140743,0.372246,0.663758,-0.139407,0.370941,0.722985,-0.077121,-0.216730,0.677842
1.430000,-0.145935,0.419746,0.696833,-0.140730,0.372212,0.663737,-0.139389,0.370931,0.722955,-0.077145,-0.216738,0.677854
1.440000,-0.145915,0.419742,0.696806,-0.140703,0.372204,0.663709,-0.139413,0.370554,0.723169,-0.077137,-0.216782,0.677859
1.450000,-0.145843,0.419742,0.696726,-0.140677,0.372176,0.663695,-0.139301,0.370955,0.722874,-0.077131,-0.216810,0.677838
1.460000,-0.145827,0.419742,0.696704,-0.140678,0.372171,0.663663,-0.139285,0.370962,0.722850,-0.077158,-0.216850,0.677832
1.470000,-0.145810,0.419718,0.696672,-0.140657,0.372173,0.663641,-0.139281,0.370949,0.722837,-0.077184,-0.216897,0.677833
1.480000,-0.145800,0.419729,0.696647,-0.140663,0.372150,0.663619,-0.139274,0.370947,0.722810,-0.077196,-0.216968,0.677836
1.490000,-0.145786,0.419729,0.696596,-0.140652,0.372145,0.663597,-0.139270,0.370939,0.722785,-0.077178,-0.216914,0.677845
1.500000,-0.145782,0.419737,0.696559,-0.140646,0.372127,0.663563,-0.139265,0.370950,0.722751,-0.077230,-0.217018,0.677848
1.510000,-0.145779,0.419723,0.696508,-0.140651,0.372106,0.663535,-0.139256,0.371004,0.722703,-0.061212,-0.187392,0.675409
1.520000,-0.145790,0.419715,0.696484,-0.140656,0.372109,0.663510,-0.139257,0.370999,0.722683,-0.061244,-0.187473,0.675423
1.530000,-0.145800,0.419730,0.696463,-0.140664,0.372110,0.663498,-0.139263,0.371016,0.722665,-0.061192,-0.187368,0.675407
1.540000,-0.145829,0.419742,0.696453,-0.140676,0.372130,0.663492,-0.139280,0.371025,0.722653,-0.061272,-0.187499,0.675444
1.550000,-0.145840,0.419759,0.696438,-0.140683,0.372139,0.663479,-0.139286,0.371040,0.722649,-0.061374,-0.187590,0.675493
1.560000,-0.145848,0.419791,0.696434,-0.140698,0.372170,0.663468,-0.139302,0.371080,0.722642,-0.061394,-0.187592,0.675500
1.570000,-0.145876,0.419822,0.696427,-0.140709,0.372206,0.663455,-0.139316,0.371077,0.722638,-0.061309,-0.187446,0.675459
1.580000,-0.145892,0.419850,0.696420,-0.140717,0.372231,0.663456,-0.139336,0.371117,0.722633,-0.061359,-0.187565,0.675487
1.590000,-0.145907,0.419879,0.696414,-0.140739,0.372254,0.663448,-0.139357,0.371138,0.722618,-0.061296,-0.187514,0.675469
1.600000,-0.145934,0.419889,0.696404,-0.140758,0.372269,0.663440,-0.139371,0.371156,0.722612,-0.061257,-0.187502,0.675447
1.610000,-0.145960,0.419918,0.696394,-0.140777,0.372295,0.663433,-0.139394,0.371165,0.722604,-0.061195,-0.187410,0.675416
1.620000,-0.145986,0.419932,0.696385,-0.140796,0.372311,0.663427,-0.139415,0.371183,0.722600,-0.061177,-0.187392,0.675411
1.630000,-0.145998,0.419958,0.696372,-0.140828,0.372329,0.663416,-0.139448,0.371193,0.722593,-0.061127,-0.187310,0.675377
1.640000,-0.146034,0.419953,0.696361,-0.140853,0.372329,0.663409,-0.139551,0.370837,0.722827,-0.061067,-0.187229,0.675361
1.650000,-0.146062,0.419977,0.696339,-0.140866,0.372349,0.663393,-0.139579,0.370839,0.722820,-0.061387,-0.187823,0.675380
1.660000,-0.146145,0.419958,0.696391,-0.140900,0.372354,0.663387,-0.139599,0.370842,0.722811,-0.061427,-0.187833,0.675387
1.670000,-0.146160,0.419956,0.696377,-0.140915,0.372350,0.663369,-0.139611,0.370849,0.722800,-0.060176,-0.185719,0.674727
1.680000,-0.146180,0.419954,0.696369,-0.140935,0.372352,0.663359,-0.139635,0.370835,0.722796,-0.060158,-0.185661,0.674728
1.690000,-0.146197,0.419950,0.696360,-0.140969,0.372328,0.663348,-0.139658,0.370829,0.722781,-0.060131,-0.185607,0.674706
1.700000,-0.146213,0.419943,0.696344,-0.140984,0.372316,0.663334,-0.139702,0.370802,0.722795,-0.061513,-0.188550,0.674950
1.710000,-0.146228,0.419948,0.696325,-0.141017,0.372313,0.663323,-0.139724,0.370796,0.722779,-0.061475,-0.187963,0.675410
1.720000,-0.146245,0.419932,0.696308,-0.141032,0.372301,0.663315,-0.139730,0.370807,0.722772,-0.061439,-0.187882,0.675414
1.730000,-0.146264,0.419923,0.696308,-0.141056,0.372301,0.663302,-0.139748,0.370801,0.722747,-0.061364,-0.187741,0.675395
1.740000,-0.146272,0.419915,0.696300,-0.141055,0.372306,0.663292,-0.139762,0.370802,0.722736,-0.061389,-0.187747,0.675413
1.750000,-0.146287,0.419920,0.696284,-0.141070,0.372291,0.663279,-0.139772,0.370794,0.722715,-0.061512,-0.187969,0.675455
1.760000,-0.146281,0.419905,0.696253,-0.141089,0.372299,0.663260,-0.139790,0.370782,0.722721,-0.060272,-0.185870,0.674799
1.770000,-0.146291,0.419899,0.696237,-0.141098,0.372272,0.663250,-0.139789,0.370799,0.722692,-0.060329,-0.185955,0.674820
1.780000,-0.146306,0.419900,0.696212,-0.141100,0.372269,0.663228,-0.139803,0.370784,0.722674,-0.060225,-0.185758,0.674783
1.790000,-0.146314,0.419894,0.696196,-0.141115,0.372259,0.663214,-0.139812,0.370794,0.722656,-0.060243,-0.185783,0.674776
1.800000,-0.146318,0.419895,0.696187,-0.141138,0.372269,0.663195,-0.139819,0.370792,0.722647,-0.060198,-0.185656,0.674727
1.810000,-0.146325,0.419885,0.696158,-0.141142,0.372270,0.663174,-0.139831,0.370789,0.722610,-0.060084,-0.185450,0.674696
1.820000,-0.146340,0.419890,0.696137,-0.141164,0.372269,0.663151,-0.139841,0.370791,0.722587,-0.061544,-0.187982,0.675493
1.830000,-0.146352,0.419895,0.696112,-0.141177,0.372263,0.663132,-0.139840,0.370789,0.722570,-0.061514,-0.187777,0.675488
1.840000,-0.146364,0.419885,0.696047,-0.141195,0.372266,0.663101,-0.139849,0.370806,0.722549,,,
1.850000,-0.146385,0.419918,0.696071,-0.141210,0.372282,0.663083,-0.139862,0.370838,0.722530,,,
1.860000,-0.146399,0.419905,0.696010,-0.141219,0.372300,0.663071,-0.139863,0.370865,0.722508,,,
1.870000,-0.146419,0.419957,0.695973,-0.141233,0.372333,0.663062,-0.139879,0.370879,0.722504,,,
1.880000,-0.146429,0.419991,0.695989,-0.141251,0.372355,0.663064,-0.139880,0.370910,0.722501,,,
1.890000,-0.146434,0.420011,0.695990,-0.141253,0.372376,0.663067,-0.139881,0.370923,0.722505,,,
1.900000,-0.146446,0.420018,0.695996,-0.141252,0.372389,0.663078,-0.139884,0.370938,0.722510,,,
1.910000,-0.146450,0.420027,0.696011,-0.141250,0.372400,0.663085,-0.139881,0.370947,0.722537,,,
1.920000,-0.146457,0.420054,0.696066,-0.141254,0.372405,0.663103,-0.139882,0.370943,0.722543,,,
1.930000,-0.146452,0.420056,0.696086,-0.141231,0.372423,0.663129,-0.139866,0.370966,0.722566,,,
1.940000,-0.146444,0.420061,0.696104,-0.141218,0.372430,0.663154,-0.139855,0.370944,0.722597,,,
1.950000,-0.146418,0.420042,0.696136,-0.141203,0.372407,0.663180,-0.139835,0.370932,0.722618,-0.059798,-0.184466,0.675235
1.960000,-0.146400,0.420034,0.696161,-0.141176,0.372398,0.663197,-0.139818,0.370918,0.722647,-0.059904,-0.184641,0.675250
1.970000,-0.146363,0.419988,0.696208,-0.141145,0.372378,0.663227,-0.139788,0.370899,0.722669,,,
1.980000,-0.146323,0.419973,0.696241,-0.141113,0.372370,0.663255,-0.139754,0.370857,0.722698,,,
1.990000,-0.146282,0.419951,0.696265,-0.141082,0.372334,0.663258,-0.139691,0.370865,0.722690,,,
2.000000,-0.146237,0.419941,0.696277,-0.141054,0.372301,0.663268,-0.139621,0.370848,0.722683,,,
