Time,org_x,org_y,org_z,xvec_x,xvec_y,xvec_z,zvec_x,zvec_y,zvec_z
0.110000,-0.354374,0.450787,0.661000,-0.348353,0.400082,0.633622,-0.344188,0.403481,0.692211,-0.183187,-0.160745,0.609892,,,,,,,,,,,,,,,,,,,,,
0.120000,-0.354359,0.450774,0.660999,-0.348365,0.400050,0.633620,-0.344180,0.403426,0.692222,-0.182945,-0.160292,0.609722,,,,,,,,,,,,,,,,,,,,,
0.130000,-0.354349,0.450747,0.660999,-0.348322,0.400061,0.633625,-0.344172,0.403412,0.692225,-0.182511,-0.159465,0.609596,,,,,,,,,,,,,,,,,,,,,
0.140000,-0.354335,0.450732,0.661006,-0.348360,0.400012,0.633626,-0.344154,0.403403,0.692238,-0.181792,-0.157972,0.609163,,,,,,,,,,,,,,,,,,,,,
0.150000,-0.354326,0.450716,0.661018,-0.348339,0.400025,0.633630,-0.344139,0.403389,0.692232,-0.182153,-0.158895,0.609389,,,,,,,,,,,,,,,,,,,,,
0.160000,-0.354317,0.450690,0.661016,-0.348342,0.399995,0.633632,-0.344159,0.403352,0.692234,-0.182267,-0.159029,0.609417,,,,,,,,,,,,,,,,,,,,,
0.170000,-0.354296,0.450695,0.661031,-0.348384,0.399934,0.633635,-0.344153,0.403348,0.692239,-0.182151,-0.158869,0.609376,,,,,,,,,,,,,,,,,,,,,
0.180000,-0.354299,0.450686,0.661023,-0.348359,0.399933,0.633638,-0.344147,0.403331,0.692236,-0.181924,-0.158587,0.609318,,,,,,,,,,,,,,,,,,,,,
0.190000,-0.354286,0.450677,0.661021,-0.348368,0.399922,0.633647,-0.344134,0.403340,0.692241,-0.182085,-0.158731,0.609111,,,,,,,,,,,,,,,,,,,,,
0.200000,-0.354302,0.450667,0.661018,-0.348368,0.399915,0.633644,-0.344137,0.403330,0.692239,-0.182270,-0.159043,0.609109,,,,,,,,,,,,,,,,,,,,,
0.210000,-0.354306,0.450652,0.661018,-0.348376,0.399919,0.633644,-0.344160,0.403318,0.692241,-0.181742,-0.158326,0.608935,,,,,,,,,,,,,,,,,,,,,
0.220000,-0.354308,0.450670,0.661019,-0.348374,0.399923,0.633640,-0.344145,0.403326,0.692238,-0.183267,-0.161107,0.609188,,,,,,,,,,,,,,,,,,,,,
0.230000,-0.354322,0.450674,0.661025,-0.348387,0.399918,0.633648,-0.344153,0.403333,0.692253,,,,,,,,,,,,,,,,,,,,,,,,
0.240000,-0.354311,0.450688,0.661032,-0.348339,0.399995,0.633636,-0.344161,0.403337,0.692245,,,,,,,,,,,,,,,,,,,,,,,,
0.250000,-0.354330,0.450690,0.661029,-0.348372,0.399964,0.633649,-0.344171,0.403353,0.692242,-0.182921,-0.160884,0.609156,,,,,,,,,,,,,,,,,,,,,
0.260000,-0.354333,0.450706,0.661022,-0.348385,0.399971,0.633650,-0.344190,0.403353,0.692238,,,,,,,,,,,,,,,,,,,,,,,,
0.270000,-0.354349,0.450709,0.661028,-0.348378,0.399988,0.633650,-0.344209,0.403396,0.692239,-0.182947,-0.160912,0.609168,,,,,,,,,,,,,,,,,,,,,
0.280000,-0.354348,0.450721,0.661024,-0.348351,0.400037,0.633638,-0.344185,0.403381,0.692237,-0.181438,-0.158714,0.608505,,,,,,,,,,,,,,,,,,,,,
0.290000,-0.354360,0.450752,0.661034,-0.348365,0.400052,0.633634,-0.344195,0.403421,0.692234,-0.182718,-0.160870,0.609144,,,,,,,,,,,,,,,,,,,,,
0.300000,-0.354360,0.450764,0.661040,-0.348364,0.400053,0.633636,-0.344187,0.403399,0.692241,-0.181285,-0.158500,0.608919,,,,,,,,,,,,,,,,,,,,,
0.310000,-0.354365,0.450760,0.661039,-0.348377,0.400048,0.633631,-0.344213,0.403389,0.692240,-0.182208,-0.159603,0.609074,,,,,,,,,,,,,,,,,,,,,
0.320000,-0.354373,0.450761,0.661029,-0.348374,0.400055,0.633641,-0.344211,0.403435,0.692234,-0.181628,-0.158485,0.608986,,,,,,,,,,,,,,,,,,,,,
0.330000,-0.354357,0.450781,0.661032,-0.348354,0.400068,0.633632,-0.344212,0.403433,0.692229,-0.181656,-0.158184,0.609660,,,,,,,,,,,,,,,,,,,,,
0.340000,-0.354368,0.450764,0.661020,-0.348342,0.400079,0.633623,-0.344212,0.403399,0.692228,-0.181533,-0.158456,0.609490,,,,,,,,,,,,,,,,,,,,,
0.350000,-0.354371,0.450769,0.661017,-0.348362,0.400056,0.633621,-0.344205,0.403447,0.692216,-0.179620,-0.155248,0.608556,,,,,,,,,,,,,,,,,,,,,
0.360000,-0.354355,0.450764,0.661023,-0.348349,0.400070,0.633622,-0.344205,0.403432,0.692228,-0.181748,-0.158228,0.608976,,,,,,,,,,,,,,,,,,,,,
0.370000,-0.354351,0.450758,0.661015,-0.348377,0.400023,0.633629,-0.344206,0.403392,0.692221,-0.180858,-0.158028,0.609889,,,,,,,,,,,,,,,,,,,,,
0.380000,-0.354355,0.450762,0.661020,-0.348333,0.400073,0.633618,-0.344202,0.403419,0.692223,,,,,,,,,,,,,,,,,,,,,,,,
0.390000,-0.354338,0.450770,0.661020,-0.348326,0.400076,0.633624,-0.344198,0.403423,0.692219,,,,,,,,,,,,,,,,,,,,,,,,
0.400000,-0.354337,0.450765,0.661028,-0.348315,0.400088,0.633623,-0.344180,0.403431,0.692224,,,,,,,,,,,,,,,,,,,,,,,,
0.410000,-0.354336,0.450772,0.661026,-0.348316,0.400080,0.633624,-0.344170,0.403399,0.692233,,,,,,,,,,,,,,,,,,,,,,,,
0.420000,-0.354326,0.450747,0.661033,-0.348316,0.400071,0.633627,-0.344152,0.403408,0.692241,,,,,,,,,,,,,,,,,,,,,,,,
0.430000,-0.354308,0.450748,0.661029,-0.348296,0.400075,0.633622,-0.344164,0.403394,0.692234,,,,,,,,,,,,,,,,,,,,,,,,
0.440000,-0.354309,0.450752,0.661036,-0.348298,0.400070,0.633627,-0.344151,0.403395,0.692230,,,,,,,,,,,,,,,,,,,,,,,,
0.450000,-0.354305,0.450749,0.661051,-0.348294,0.400066,0.633635,-0.344145,0.403394,0.692242,,,,,,,,,,,,,,,,,,,,,,,,
0.460000,-0.354290,0.450752,0.661067,-0.348286,0.400067,0.633633,-0.344144,0.403368,0.692251,,,,,,,,,,,,,,,,,,,,,,,,
0.470000,-0.354288,0.450744,0.661069,-0.348267,0.400076,0.633644,-0.344155,0.403348,0.692259,,,,,,,,,,,,,,,,,,,,,,,,
0.480000,-0.354232,0.450768,0.661082,-0.348256,0.400078,0.633650,-0.344139,0.403361,0.692257,,,,,,,,,,,,,,,,,,,,,,,,
0.490000,-0.354231,0.450760,0.661085,-0.348251,0.400062,0.633651,-0.344125,0.403357,0.692259,,,,,,,,,,,,,,,,,,,,,,,,
0.500000,-0.354217,0.450765,0.661089,-0.348247,0.400061,0.633653,-0.344119,0.403364,0.692264,,,,,,,,,,,,,,,,,,,,,,,,
0.510000,-0.354215,0.450766,0.661092,-0.348221,0.400076,0.633662,-0.344117,0.403359,0.692270,,,,,,,,,,,,,,,,,,,,,,,,
0.520000,-0.354208,0.450744,0.661103,-0.348215,0.400074,0.633658,-0.344111,0.403356,0.692269,,,,,,,,,,,,,,,,,,,,,,,,
0.530000,-0.354199,0.450755,0.661099,-0.348234,0.400057,0.633657,-0.344121,0.403333,0.692272,,,,,,,,,,,,,,,,,,,,,,,,
0.540000,-0.354198,0.450752,0.661098,-0.348200,0.400075,0.633662,-0.344103,0.403346,0.692278,,,,,,,,,,,,,,,,,,,,,,,,
0.550000,-0.354179,0.450765,0.661104,-0.348190,0.400080,0.633662,-0.344106,0.403333,0.692272,,,,,,,,,,,,,,,,,,,,,,,,
0.560000,-0.354177,0.450756,0.661111,-0.348193,0.400064,0.633662,-0.344098,0.403333,0.692273,,,,,,,,,,,,,,,,,,,,,,,,
0.570000,-0.354171,0.450756,0.661110,-0.348188,0.400077,0.633664,-0.344098,0.403328,0.692280,,,,,,,,,,,,,,,,,,,,,,,,
0.580000,-0.354158,0.450746,0.661112,-0.348184,0.400078,0.633664,-0.344077,0.403335,0.692271,,,,,,,,,,,,,,,,,,,,,,,,
0.590000,-0.354151,0.450759,0.661122,-0.348177,0.400060,0.633661,-0.344093,0.403327,0.692276,,,,,,,,,,,,,,,,,,,,,,,,
0.600000,-0.354142,0.450766,0.661116,-0.348176,0.400054,0.633657,-0.344084,0.403318,0.692273,,,,,,,,,,,,,,,,,,,,,,,,
0.610000,-0.354130,0.450738,0.661106,-0.348156,0.400050,0.633654,-0.344067,0.403317,0.692256,,,,,,,,,,,,,,,,,,,,,,,,
0.620000,-0.354127,0.450731,0.661094,-0.348156,0.400050,0.633644,-0.344083,0.403291,0.692262,,,,,,,,,,,,,,,,,,,,,,,,
0.630000,-0.354115,0.450743,0.661084,-0.348155,0.400031,0.633637,-0.344077,0.403300,0.692256,,,,,,,,,,,,,,,,,,,,,,,,
0.640000,-0.354118,0.450726,0.661081,-0.348146,0.400045,0.633641,-0.344063,0.403304,0.692247,,,,,,,,,,,,,,,,,,,,,,,,
0.650000,-0.354116,0.450739,0.661075,-0.348149,0.400039,0.633633,-0.344061,0.403312,0.692245,,,,,,,,,,,,,,,,,,,,,,,,
0.660000,-0.354101,0.450771,0.661085,-0.348131,0.400059,0.633626,-0.344039,0.403353,0.692238,,,,,,,,,,,,,,,,,,,,,,,,
0.670000,-0.354088,0.450774,0.661074,-0.348117,0.400080,0.633626,-0.344052,0.403331,0.692231,,,,,,,,,,,,,,,,,,,,,,,,
0.680000,-0.354099,0.450778,0.661079,-0.348112,0.400091,0.633616,-0.344033,0.403346,0.692234,,,,,,,,,,,,,,,,,,,,,,,,
0.690000,-0.354082,0.450792,0.661075,-0.348096,0.400100,0.633616,-0.344026,0.403337,0.692220,,,,,,,,,,,,,,,,,,,,,,,,
0.700000,-0.354070,0.450764,0.661047,-0.348110,0.400086,0.633600,-0.344004,0.403361,0.692209,,,,,,,,,,,,,,,,,,,,,,,,
0.710000,-0.354065,0.450768,0.661039,-0.348111,0.400070,0.633591,-0.344005,0.403354,0.692200,,,,,,,,,,,,,,,,,,,,,,,,
0.720000,-0.354052,0.450755,0.661024,-0.348091,0.400052,0.633582,-0.344014,0.403322,0.692182,,,,,,,,,,,,,,,,,,,,,,,,
0.730000,-0.354037,0.450752,0.661016,-0.348096,0.400047,0.633581,-0.343998,0.403312,0.692183,,,,,,,,,,,,,,,,,,,,,,,,
0.740000,-0.354040,0.450716,0.661012,-0.348092,0.400036,0.633568,-0.344015,0.403270,0.692177,,,,,,,,,,,,,,,,,,,,,,,,
0.750000,-0.354023,0.450712,0.661005,-0.348105,0.400007,0.633557,-0.344011,0.403258,0.692171,,,,,,,,,,,,,,,,,,,,,,,,
0.760000,-0.354020,0.450698,0.661004,-0.348093,0.399998,0.633563,-0.343987,0.403270,0.692173,,,,,,,,,,,,,,,,,,,,,,,,
0.770000,-0.354013,0.450679,0.661005,-0.348112,0.399968,0.633552,-0.344022,0.403230,0.692165,,,,,,,,,,,,,,,,,,,,,,,,
0.780000,-0.354006,0.450680,0.661000,-0.348103,0.399965,0.633550,-0.344022,0.403207,0.692160,,,,,,,,,,,,,,,,,,,,,,,,
0.790000,-0.354016,0.450669,0.661000,-0.348107,0.399969,0.633551,-0.344021,0.403209,0.692155,,,,,,,,,,,,,,,,,,,,,,,,
0.800000,-0.354019,0.450666,0.660999,-0.348118,0.399968,0.633552,-0.344047,0.403196,0.692158,,,,,,,,,,,,,,,,,,,,,,,,
0.810000,-0.354030,0.450674,0.661002,-0.348133,0.399956,0.633550,-0.344048,0.403208,0.692153,,,,,,,,,,,,,,,,,,,,,,,,
0.820000,-0.354044,0.450666,0.661005,-0.348136,0.399982,0.633547,-0.344060,0.403222,0.692157,,,,,,,,,,,,,,,,,,,,,,,,
0.830000,-0.354066,0.450676,0.661011,-0.348168,0.399979,0.633555,-0.344067,0.403225,0.692161,,,,,,,,,,,,,,,,,,,,,,,,
0.840000,-0.354092,0.450683,0.661010,-0.348171,0.399998,0.633551,-0.344084,0.403243,0.692159,,,,-0.209921,-0.146124,0.598432,,,,,,,,,,,,,,,,,,
0.850000,-0.354112,0.450706,0.661027,-0.348186,0.400010,0.633563,-0.344113,0.403237,0.692161,,,,-0.209836,-0.146249,0.598348,,,,,,,,,,,,,,,,,,
0.860000,-0.354144,0.450717,0.661039,-0.348198,0.400033,0.633555,-0.344130,0.403253,0.692172,,,,,,,,,,,,,,,,,,,,,,,,
0.870000,-0.354157,0.450727,0.661049,-0.348232,0.400034,0.633564,-0.344166,0.403263,0.692163,,,,,,,,,,,,,,,,,,,,,,,,
0.880000,-0.354203,0.450745,0.661042,-0.348240,0.400058,0.633574,-0.344155,0.403311,0.692172,,,,,,,,,,,,,,,,,,,,,,,,
0.890000,-0.354227,0.450763,0.661059,-0.348265,0.400087,0.633572,-0.344208,0.403303,0.692182,,,,,,,,,,,,,,,,,,,,,,,,
0.900000,-0.354296,0.450755,0.661069,-0.348298,0.400107,0.633581,-0.344236,0.403311,0.692190,,,,,,,,,,,,,,,,,,,,,,,,
0.910000,-0.354341,0.450762,0.661076,-0.348329,0.400133,0.633584,-0.344266,0.403365,0.692200,,,,,,,,,,,,,,,,,,,,,,,,
0.920000,-0.354369,0.450806,0.661095,-0.348353,0.400157,0.633604,-0.344272,0.403398,0.692208,,,,,,,,,,,,,,,,,,,,,,,,
0.930000,-0.354410,0.450822,0.661111,-0.348365,0.400195,0.633605,-0.344285,0.403439,0.692217,,,,,,,,,,,,,,,,,,,,,,,,
0.940000,-0.354447,0.450848,0.661123,-0.348408,0.400209,0.633607,-0.344317,0.403449,0.692227,,,,,,,,,,,,,,,,,,,,,,,,
0.950000,-0.354480,0.450878,0.661145,-0.348419,0.400254,0.633619,-0.344332,0.403490,0.692232,,,,,,,,,,,,,,,,,,,,,,,,
0.960000,-0.354543,0.450861,0.661174,-0.348431,0.400280,0.633636,-0.344359,0.403505,0.692242,,,,,,,,,,,,,,,,,,,,,,,,
0.970000,-0.354539,0.450932,0.661167,-0.348455,0.400323,0.633647,-0.344402,0.403502,0.692249,,,,,,,,,,,,,,,,,,,,,,,,
0.980000,-0.354608,0.450910,0.661205,-0.348484,0.400337,0.633660,-0.344413,0.403536,0.692264,,,,,,,,,,,,,,,,,,,,,,,,
0.990000,-0.354636,0.450914,0.661214,-0.348504,0.400361,0.633666,-0.344424,0.403558,0.692284,,,,,,,,,,,,,,,,,,,,,,,,
1.000000,-0.354673,0.450921,0.661234,-0.348514,0.400372,0.633692,-0.344449,0.403574,0.692288,,,,,,,,,,,,,,,,,,,,,,,,
1.010000,-0.354702,0.450934,0.661244,-0.348558,0.400385,0.633700,-0.344470,0.403585,0.692306,,,,,,,,,,,,,,,,,,,,,,,,
1.020000,-0.354723,0.450969,0.661255,-0.348574,0.400394,0.633711,-0.344482,0.403605,0.692308,,,,,,,,,,,,,,,,,,,,,,,,
1.030000,-0.354786,0.450939,0.661264,-0.348581,0.400419,0.633708,-0.344495,0.403627,0.692318,,,,,,,,,,,,,,,,,,,,,,,,
1.040000,-0.354796,0.450972,0.661276,-0.348603,0.400448,0.633716,-0.344510,0.403648,0.692329,,,,,,,,,,,,,,,,,,,,,,,,
1.050000,-0.354826,0.450965,0.661276,-0.348626,0.400448,0.633728,-0.344524,0.403656,0.692327,,,,,,,,,,,,,,,,,,,,,,,,
1.060000,-0.354844,0.450994,0.661289,-0.348647,0.400464,0.633732,-0.344557,0.403663,0.692338,,,,,,,,,,,,,,,,,,,,,,,,
1.070000,-0.354882,0.450980,0.661294,-0.348663,0.400481,0.633736,-0.344576,0.403668,0.692348,,,,,,,,,,,,,,,,,,,,,,,,
1.080000,-0.354893,0.451002,0.661308,-0.348687,0.400496,0.633734,-0.344595,0.403682,0.692346,,,,,,,,,,,,,,,,,,,,,,,,
1.090000,-0.354927,0.451019,0.661314,-0.348729,0.400509,0.633747,-0.344627,0.403692,0.692348,,,,,,,,,,,,,,,,,,,,,,,,
1.100000,-0.354959,0.451027,0.661323,-0.348788,0.400471,0.633768,-0.344641,0.403698,0.692355,,,,,,,,,,,,,,,,,,,,,,,,
1.110000,-0.354968,0.451048,0.661333,-0.348764,0.400538,0.633756,-0.344645,0.403733,0.692357,,,,,,,,,,,,,,,,,,,,,,,,
1.120000,-0.354992,0.451050,0.661336,-0.348783,0.400546,0.633759,-0.344651,0.403728,0.692358,,,,,,,,,,,,,,,,,,,,,,,,
1.130000,-0.355017,0.451053,0.661344,-0.348791,0.400572,0.633771,-0.344685,0.403734,0.692366,,,,,,,,,,,,,,,,,,,,,,,,
1.140000,-0.355031,0.451068,0.661357,-0.348829,0.400557,0.633771,-0.344649,0.403804,0.692376,,,,,,,,,,,,,,,,,,,,,,,,
1.150000,-0.355053,0.451078,0.661355,-0.348817,0.400580,0.633779,-0.344684,0.403777,0.692372,,,,,,,,,,,,,,,,,,,,,,,,
1.160000,-0.355058,0.451090,0.661366,-0.348850,0.400574,0.633777,-0.344677,0.403810,0.692390,,,,,,,,,,,,,,,,,,,,,,,,
1.170000,-0.355081,0.451098,0.661369,-0.348859,0.400594,0.633777,-0.344692,0.403827,0.692401,,,,,,,,,,,,,,,,,,,,,,,,
1.180000,-0.355099,0.451099,0.661369,-0.348852,0.400610,0.633776,-0.344703,0.403828,0.692399,,,,,,,,,,,,,,,,,,,,,,,,
1.190000,-0.355110,0.451109,0.661368,-0.348873,0.400602,0.633778,-0.344677,0.403898,0.692389,,,,,,,,,,,,,,,,,,,,,,,,
1.200000,-0.355115,0.451122,0.661383,-0.348887,0.400606,0.633782,-0.344745,0.403829,0.692390,,,,,,,,,,,,,,,,,,,,,,,,
1.210000,-0.355119,0.451136,0.661379,-0.348864,0.400640,0.633783,-0.344699,0.403903,0.692384,,,,,,,,,,,,,,,,,,,,,,,,
1.220000,-0.355136,0.451130,0.661381,-0.348882,0.400625,0.633779,-0.344733,0.403868,0.692402,,,,,,,,,,,,,,,,,,,,,,,,
1.230000,-0.355123,0.451140,0.661379,-0.348884,0.400630,0.633784,-0.344727,0.403859,0.692400,,,,,,,,,,,,,,,,,,,,,,,,
1.240000,-0.355146,0.451133,0.661383,-0.348933,0.400588,0.633789,-0.344739,0.403859,0.692398,,,,,,,,,,,,,,,,,,,,,,,,
1.250000,-0.355132,0.451136,0.661382,-0.348903,0.400631,0.633781,-0.344735,0.403865,0.692404,,,,,,,,,,,,,,,,,,,,,,,,
1.260000,-0.355138,0.451140,0.661390,-0.348893,0.400632,0.633777,-0.344742,0.403846,0.692405,,,,,,,,,,,,,,,,,,,,,,,,
1.270000,-0.355138,0.451123,0.661384,-0.348889,0.400638,0.633778,-0.344751,0.403829,0.692397,,,,,,,,,,,,,,,,,,,,,,,,
1.280000,-0.355142,0.451127,0.661386,-0.348908,0.400614,0.633790,-0.344734,0.403851,0.692399,,,,,,,,,,,,,,,,,,,,,,,,
1.290000,-0.355144,0.451118,0.661396,-0.348883,0.400635,0.633791,-0.344741,0.403844,0.692414,,,,,,,,,,,,,,,,,,,,,,,,
1.300000,-0.355127,0.451136,0.661401,-0.348896,0.400621,0.633793,-0.344749,0.403831,0.692413,,,,,,,,,,,,,,,,,,,,,,,,
1.310000,-0.355140,0.451121,0.661408,-0.348895,0.400622,0.633805,-0.344755,0.403839,0.692416,,,,,,,,,,,,,,,,,,,,,,,,
1.320000,-0.355141,0.451113,0.661421,-0.348919,0.400600,0.633807,-0.344770,0.403822,0.692426,,,,,,,,,,,,,,,,,,,,,,,,
1.330000,-0.355145,0.451119,0.661416,-0.348909,0.400585,0.633823,-0.344753,0.403836,0.692439,,,,,,,,,,,,,,,,,,,,,,,,
1.340000,-0.355141,0.451131,0.661420,-0.348913,0.400585,0.633822,-0.344760,0.403850,0.692447,,,,,,,,,,,,,,,,,,,,,,,,
1.350000,-0.355145,0.451134,0.661428,-0.348915,0.400599,0.633829,-0.344758,0.403856,0.692443,,,,,,,,,,,,,,,,,,,,,,,,
1.360000,-0.355152,0.451152,0.661428,-0.348890,0.400642,0.633825,-0.344767,0.403863,0.692447,,,,,,,,,,,,,,,,,,,,,,,,
1.370000,-0.355147,0.451166,0.661453,-0.348886,0.400659,0.633832,-0.344747,0.403885,0.692458,,,,,,,,,,,,,,,,,,,,,,,,
1.380000,-0.355135,0.451189,0.661473,-0.348884,0.400672,0.633840,-0.344748,0.403896,0.692463,,,,,,,,,,,,,,,,,,,,,,,,
1.390000,-0.355146,0.451195,0.661482,-0.348886,0.400684,0.633838,-0.344740,0.403902,0.692466,,,,,,,,,,,,,,,,,,,,,,,,
1.400000,-0.355140,0.451194,0.661490,-0.348884,0.400700,0.633837,-0.344765,0.403882,0.692464,,,,,,,,,,,,,,,,,,,,,,,,
1.410000,-0.355147,0.451182,0.661473,-0.348916,0.400648,0.633850,-0.344728,0.403894,0.692466,,,,,,,,,,,,,,,,,,,,,,,,
1.420000,-0.355125,0.451191,0.661496,-0.348899,0.400662,0.633854,-0.344722,0.403902,0.692464,,,,,,,,,,,,,,,,,,,,,,,,
1.430000,-0.355127,0.451179,0.661501,-0.348862,0.400698,0.633845,-0.344707,0.403881,0.692466,,,,,,,,,,,,,,,,,,,,,,,,
1.440000,-0.355107,0.451174,0.661500,-0.348882,0.400659,0.633856,-0.344680,0.403886,0.692456,,,,,,,,,,,,,,,,,,,,,,,,
1.450000,-0.355091,0.451172,0.661517,-0.348846,0.400681,0.633848,-0.344677,0.403850,0.692467,,,,,,,,,,,,,,,,,,,,,,,,
1.460000,-0.355080,0.451146,0.661515,-0.348857,0.400636,0.633853,-0.344652,0.403843,0.692457,,,,,,,,,,,,,,,,,,,,,,,,
1.470000,-0.355037,0.451145,0.661524,-0.348842,0.400613,0.633844,-0.344631,0.403812,0.692453,,,,,,,,,,,,,,,,,,,,,,,,
1.480000,-0.355015,0.451107,0.661523,-0.348796,0.400631,0.633825,-0.344609,0.403773,0.692442,,,,,,,,,,,,,,,,,,,,,,,,
1.490000,-0.354990,0.451078,0.661501,-0.348790,0.400561,0.633822,-0.344578,0.403745,0.692432,,,,,,,,,,,,,,,,,,,,,,,,
1.500000,-0.354955,0.451062,0.661488,-0.348708,0.400591,0.633802,-0.344516,0.403721,0.692427,,,,,,,,,,,,,,,,,,,,,,,,
1.510000,-0.354903,0.451038,0.661460,-0.348665,0.400583,0.633768,-0.344519,0.403642,0.692378,,,,,,,,,,,,,,,,,,,,,,,,
1.520000,-0.354861,0.450997,0.661431,-0.348608,0.400550,0.633733,-0.344474,0.403609,0.692346,,,,,,,,,,,,,,,,,,,,,,,,
1.530000,-0.354797,0.450961,0.661389,-0.348565,0.400517,0.633705,-0.344420,0.403579,0.692312,,,,,,,,,,,,,,,,,,,,,,,,
1.540000,-0.354694,0.450960,0.661350,-0.348494,0.400479,0.633660,-0.344380,0.403523,0.692264,,,,,,,,,,,,,,,,,,,,,,,,
1.550000,-0.354627,0.450902,0.661295,-0.348441,0.400444,0.633626,-0.344316,0.403490,0.692231,,,,,,,,,,,,,,,,,,,,,,,,
1.560000,-0.354523,0.450879,0.661272,-0.348396,0.400370,0.633584,-0.344250,0.403429,0.692194,,,,,,,,,,,,,,,,,,,,,,,,
1.570000,-0.354433,0.450816,0.661225,-0.348288,0.400335,0.633548,-0.344182,0.403333,0.692161,,,,,,,,,,,,,,,,,,,,,,,,
1.580000,-0.354292,0.450823,0.661171,-0.348227,0.400271,0.633511,-0.344099,0.403278,0.692128,,,,,,,,,,,,,,,,,,,,,,,,
1.590000,-0.354160,0.450794,0.661137,-0.348166,0.400204,0.633469,-0.344023,0.403218,0.692092,,,,,,,,,,,,,,,,,,,,,,,,
1.600000,-0.354036,0.450734,0.661093,-0.348082,0.400154,0.633447,-0.343919,0.403161,0.692033,,,,,,,,,,,,,,,,,,,,,,,,
1.610000,-0.353928,0.450697,0.661061,-0.347968,0.400130,0.633421,-0.343856,0.403075,0.692002,,,,,,,,,,,,,,,,,,,,,,,,
1.620000,-0.353793,0.450669,0.661028,-0.347894,0.400049,0.633377,-0.343739,0.403034,0.691999,,,,,,,,,,,,,,,,,,,,,,,,
1.630000,-0.353662,0.450630,0.660990,-0.347781,0.400007,0.633351,-0.343639,0.402963,0.691970,,,,,,,,,,,,,,,,,,,,,,,,
1.640000,-0.353492,0.450561,0.660931,-0.347570,0.400034,0.633293,-0.343538,0.402904,0.691934,,,,,,,,,,,,,,,,,,,,,,,,
1.650000,-0.353349,0.450507,0.660871,-0.347442,0.399976,0.633264,-0.343433,0.402853,0.691895,,,,,,,,,,,,,,,,,,,,,,,,
1.660000,-0.353198,0.450461,0.660839,-0.347292,0.399909,0.633227,-0.343377,0.402751,0.691852,,,,,,,,,,,,,,,,,,,,,,,,
1.670000,-0.353064,0.450381,0.660782,-0.347186,0.399803,0.633164,-0.343246,0.402707,0.691812,,,,,,,,,,,,,,,,,,,,,,,,
1.680000,-0.352943,0.450297,0.660720,-0.346977,0.399790,0.633111,-0.343097,0.402691,0.691760,,,,,,,,,,,,,,,,,,,,,,,,
1.690000,-0.352797,0.450239,0.660654,-0.346892,0.399683,0.633070,-0.342885,0.402716,0.691692,,,,,,,,,,,,,,,,,,,,,,,,
1.700000,-0.352652,0.450173,0.660604,-0.346781,0.399595,0.633017,-0.342765,0.402640,0.691653,,,,,,,,,,,,,,,,,,,,,,,,
1.710000,-0.352545,0.450077,0.660529,-0.346673,0.399506,0.632973,-0.342573,0.402603,0.691585,,,,,,,,,,,,,,,,,,,,,,,,
1.720000,-0.352410,0.450005,0.660469,-0.346611,0.399401,0.632907,-0.342467,0.402533,0.691538,,,,,,,,,,,,,,,,,,,,,,,,
1.730000,-0.352294,0.449930,0.660419,-0.346542,0.399295,0.632857,-0.342353,0.402462,0.691486,,,,,,,,,,,,,,,,,,,,,,,,
