gyrox1,gyroy1,gyroz1,accelx1,accely1,accelz1,Time
0.9618320610687023,0.5954198473282443,-0.9007633587786259,0.01513671875,0.265380859375,-0.52783203125,0.0
1.1908396946564885,0.5801526717557252,-1.0229007633587786,0.0107421875,0.263671875,-0.53466796875,0.0017
0.9923664122137404,0.3053435114503817,-0.9465648854961832,0.0087890625,0.2626953125,-0.534423828125,0.0034
1.3282442748091603,0.5343511450381679,-1.0229007633587786,0.013427734375,0.2626953125,-0.53125,0.0050999999999999995
1.3740458015267176,0.33587786259541985,-0.9923664122137404,0.008544921875,0.26708984375,-0.529541015625,0.0068
1.3435114503816794,0.2748091603053435,-1.251908396946565,0.0087890625,0.26513671875,-0.530517578125,0.008499999999999999
1.5114503816793894,0.10687022900763359,-1.1908396946564885,0.014404296875,0.266357421875,-0.529052734375,0.010199999999999999
1.1145038167938932,0.2900763358778626,-1.2671755725190839,0.01171875,0.261474609375,-0.54052734375,0.011899999999999999
1.0381679389312977,0.2900763358778626,-1.2061068702290076,0.0126953125,0.264892578125,-0.52978515625,0.0136
1.4045801526717556,0.13740458015267176,-1.3282442748091603,0.012451171875,0.263916015625,-0.52880859375,0.0153
1.1297709923664123,0.15267175572519084,-1.2213740458015268,0.011962890625,0.264892578125,-0.530517578125,0.016999999999999998
1.1297709923664123,0.1984732824427481,-1.2671755725190839,0.014404296875,0.26416015625,-0.53369140625,0.018699999999999998
1.3129770992366412,0.0916030534351145,-1.2061068702290076,0.012939453125,0.267578125,-0.532958984375,0.020399999999999998
1.3435114503816794,0.24427480916030533,-1.5114503816793894,0.007080078125,0.2646484375,-0.53369140625,0.022099999999999998
1.3893129770992367,0.15267175572519084,-1.465648854961832,0.01025390625,0.2587890625,-0.535888671875,0.023799999999999998
1.2366412213740459,0.366412213740458,-1.6641221374045803,0.01220703125,0.255615234375,-0.52783203125,0.0255
1.3282442748091603,0.42748091603053434,-1.4809160305343512,0.01220703125,0.26025390625,-0.534423828125,0.0272
1.3893129770992367,0.48854961832061067,-1.3587786259541985,0.01220703125,0.263916015625,-0.5419921875,0.0289
1.1755725190839694,0.32061068702290074,-1.3587786259541985,0.00732421875,0.26220703125,-0.539794921875,0.0306
1.297709923664122,0.4122137404580153,-1.4809160305343512,0.008544921875,0.26318359375,-0.53662109375,0.032299999999999995
1.633587786259542,0.6564885496183206,-1.450381679389313,0.01025390625,0.2626953125,-0.527587890625,0.033999999999999996
1.297709923664122,0.6717557251908397,-1.465648854961832,0.0087890625,0.25732421875,-0.5439453125,0.035699999999999996
1.3740458015267176,0.8396946564885496,-1.3282442748091603,0.0087890625,0.2568359375,-0.535888671875,0.037399999999999996
1.3587786259541985,1.0381679389312977,-1.2061068702290076,0.004150390625,0.259521484375,-0.5341796875,0.039099999999999996
1.465648854961832,0.8091603053435115,-1.2061068702290076,0.003662109375,0.261962890625,-0.53662109375,0.040799999999999996
1.251908396946565,1.0076335877862594,-1.4809160305343512,0.007080078125,0.258544921875,-0.52880859375,0.042499999999999996
1.5419847328244274,1.2671755725190839,-1.083969465648855,0.0078125,0.2646484375,-0.53271484375,0.044199999999999996
1.6030534351145038,1.282442748091603,-1.1297709923664123,0.008056640625,0.255126953125,-0.542724609375,0.045899999999999996
1.4045801526717556,1.3893129770992367,-0.9465648854961832,0.00537109375,0.265380859375,-0.533447265625,0.047599999999999996
1.2366412213740459,1.3435114503816794,-1.1603053435114503,0.009765625,0.260986328125,-0.5244140625,0.0493
1.4809160305343512,1.282442748091603,-0.9618320610687023,0.003662109375,0.26171875,-0.531005859375,0.051
1.4961832061068703,1.3587786259541985,-1.0534351145038168,0.004638671875,0.259521484375,-0.532958984375,0.0527
1.633587786259542,1.282442748091603,-0.8091603053435115,0.00390625,0.26318359375,-0.533447265625,0.0544
1.4198473282442747,1.4809160305343512,-1.0381679389312977,0.01123046875,0.26123046875,-0.5322265625,0.0561
1.5877862595419847,1.6641221374045803,-0.7480916030534351,0.00537109375,0.2666015625,-0.53564453125,0.0578
1.5725190839694656,1.3129770992366412,-0.9465648854961832,0.006103515625,0.26220703125,-0.531005859375,0.0595
1.5877862595419847,1.3893129770992367,-1.1145038167938932,0.005615234375,0.26220703125,-0.53466796875,0.0612
1.633587786259542,1.5267175572519085,-1.083969465648855,0.0087890625,0.2666015625,-0.529052734375,0.0629
1.4961832061068703,1.4809160305343512,-0.9618320610687023,0.0048828125,0.260009765625,-0.532958984375,0.06459999999999999
1.5419847328244274,1.282442748091603,-1.2213740458015268,0.008056640625,0.266357421875,-0.540771484375,0.0663
1.6641221374045803,1.2366412213740459,-1.0076335877862594,0.00732421875,0.264404296875,-0.53564453125,0.06799999999999999
1.9083969465648856,1.297709923664122,-1.1603053435114503,0.009765625,0.260986328125,-0.535400390625,0.0697
1.7099236641221374,1.1450381679389312,-1.2671755725190839,0.0126953125,0.259521484375,-0.5341796875,0.07139999999999999
1.6793893129770991,0.9923664122137404,-1.3282442748091603,0.01171875,0.267578125,-0.53271484375,0.0731
1.8778625954198473,0.9465648854961832,-1.1908396946564885,0.011962890625,0.2646484375,-0.530029296875,0.07479999999999999
1.7099236641221374,0.9312977099236641,-1.4809160305343512,0.0087890625,0.26806640625,-0.539794921875,0.0765
1.8625954198473282,1.0381679389312977,-1.2061068702290076,0.0107421875,0.26171875,-0.53564453125,0.07819999999999999
2.33587786259542,0.916030534351145,-1.0534351145038168,0.014404296875,0.263671875,-0.530517578125,0.0799
2.2290076335877864,0.8854961832061069,-1.1603053435114503,0.005615234375,0.260498046875,-0.52734375,0.08159999999999999
1.984732824427481,0.7786259541984732,-1.3740458015267176,0.00634765625,0.259033203125,-0.522705078125,0.0833
2.16793893129771,0.8396946564885496,-0.9007633587786259,0.006591796875,0.259765625,-0.529052734375,0.08499999999999999
2.381679389312977,0.6870229007633588,-1.2671755725190839,0.0107421875,0.259765625,-0.53662109375,0.0867
2.2900763358778624,0.8091603053435115,-1.1908396946564885,0.009765625,0.260986328125,-0.53271484375,0.08839999999999999
2.2748091603053435,0.5190839694656488,-1.1603053435114503,0.010498046875,0.25830078125,-0.52734375,0.0901
2.2442748091603053,0.3969465648854962,-1.0534351145038168,0.00927734375,0.259521484375,-0.536376953125,0.09179999999999999
2.213740458015267,0.6106870229007634,-1.2366412213740459,0.01318359375,0.2587890625,-0.53662109375,0.0935
2.2442748091603053,0.5343511450381679,-1.1755725190839694,0.008544921875,0.263916015625,-0.531494140625,0.09519999999999999
2.3206106870229006,0.5038167938931297,-1.1908396946564885,0.009521484375,0.263427734375,-0.53466796875,0.0969
2.183206106870229,0.4580152671755725,-1.1297709923664123,0.006103515625,0.26416015625,-0.537353515625,0.0986
2.1068702290076335,0.2748091603053435,-1.1450381679389312,0.00439453125,0.262451171875,-0.535888671875,0.1003
2.0916030534351147,0.15267175572519084,-1.0534351145038168,0.01123046875,0.263671875,-0.520751953125,0.102
1.9541984732824427,0.21374045801526717,-1.3129770992366412,0.008056640625,0.25927734375,-0.5361328125,0.1037
2.122137404580153,0.13740458015267176,-0.9923664122137404,0.008544921875,0.2626953125,-0.534912109375,0.1054
2.16793893129771,0.3053435114503817,-1.099236641221374,0.012939453125,0.255126953125,-0.533203125,0.1071
1.9389312977099236,0.44274809160305345,-1.1755725190839694,0.01025390625,0.259765625,-0.543701171875,0.1088
1.6793893129770991,0.44274809160305345,-1.282442748091603,0.00732421875,0.262451171875,-0.540771484375,0.11049999999999999
1.7709923664122138,0.1984732824427481,-0.9312977099236641,0.0078125,0.26171875,-0.53759765625,0.1122
1.8625954198473282,0.2748091603053435,-1.0687022900763359,0.001220703125,0.25927734375,-0.53955078125,0.11389999999999999
1.8778625954198473,0.32061068702290074,-1.2061068702290076,0.0029296875,0.259765625,-0.53564453125,0.1156
1.7099236641221374,0.5038167938931297,-0.9618320610687023,0.010498046875,0.262451171875,-0.54150390625,0.11729999999999999
1.7404580152671756,0.2748091603053435,-0.9007633587786259,0.009033203125,0.255859375,-0.543701171875,0.119
1.7709923664122138,0.21374045801526717,-0.916030534351145,0.00732421875,0.25927734375,-0.53369140625,0.12069999999999999
1.9694656488549618,0.3511450381679389,-1.0381679389312977,0.009033203125,0.2607421875,-0.5244140625,0.1224
1.7557251908396947,0.4580152671755725,-1.3587786259541985,0.01171875,0.26611328125,-0.525390625,0.12409999999999999
1.7251908396946565,0.6259541984732825,-0.9923664122137404,0.007080078125,0.261962890625,-0.52978515625,0.1258
1.7251908396946565,0.6259541984732825,-1.2213740458015268,0.00390625,0.26318359375,-0.537109375,0.1275
1.618320610687023,0.7480916030534351,-1.1450381679389312,0.01171875,0.25830078125,-0.540283203125,0.12919999999999998
1.8015267175572518,0.5190839694656488,-1.1450381679389312,0.013916015625,0.264404296875,-0.537353515625,0.1309
1.7251908396946565,0.6106870229007634,-0.9312977099236641,0.010986328125,0.261474609375,-0.533935546875,0.1326
1.5419847328244274,0.6564885496183206,-1.1297709923664123,0.008056640625,0.266357421875,-0.527587890625,0.1343
1.5419847328244274,0.8549618320610687,-0.9465648854961832,0.00830078125,0.26220703125,-0.531494140625,0.13599999999999998
1.4351145038167938,0.6259541984732825,-0.9007633587786259,0.01025390625,0.26220703125,-0.543701171875,0.1377
1.5877862595419847,0.6870229007633588,-0.9923664122137404,0.0087890625,0.255126953125,-0.542724609375,0.1394
1.2366412213740459,0.8396946564885496,-1.1603053435114503,0.005126953125,0.26123046875,-0.530517578125,0.1411
1.450381679389313,0.7022900763358778,-1.0687022900763359,0.01025390625,0.26220703125,-0.535888671875,0.14279999999999998
1.297709923664122,0.6412213740458015,-0.9770992366412213,0.011474609375,0.265380859375,-0.532958984375,0.1445
1.3129770992366412,0.549618320610687,-0.9618320610687023,0.0126953125,0.26611328125,-0.530029296875,0.1462
1.1450381679389312,0.5801526717557252,-0.9923664122137404,0.012939453125,0.2587890625,-0.52734375,0.1479
1.1908396946564885,0.44274809160305345,-1.0381679389312977,0.004150390625,0.260986328125,-0.5361328125,0.14959999999999998
1.099236641221374,0.3969465648854962,-1.1145038167938932,0.01123046875,0.26171875,-0.537353515625,0.1513
1.251908396946565,0.5038167938931297,-0.9618320610687023,0.01220703125,0.261962890625,-0.544189453125,0.153
1.2061068702290076,0.5038167938931297,-1.1755725190839694,0.007568359375,0.260986328125,-0.535400390625,0.1547
1.0534351145038168,0.4580152671755725,-1.0687022900763359,0.011474609375,0.260498046875,-0.526123046875,0.15639999999999998
1.2061068702290076,0.15267175572519084,-1.0534351145038168,0.010009765625,0.26025390625,-0.530517578125,0.1581
1.3282442748091603,-0.0916030534351145,-1.0381679389312977,0.005615234375,0.263916015625,-0.530517578125,0.1598
0.916030534351145,-0.12213740458015267,-0.8854961832061069,0.011474609375,0.261962890625,-0.531494140625,0.1615
0.7633587786259542,0.12213740458015267,-0.7480916030534351,0.00927734375,0.26171875,-0.529296875,0.16319999999999998
1.1450381679389312,0.0916030534351145,-1.0229007633587786,0.005615234375,0.263671875,-0.531982421875,0.1649
1.0687022900763359,-0.21374045801526717,-1.1450381679389312,0.004150390625,0.26416015625,-0.5283203125,0.1666
0.8854961832061069,-0.33587786259541985,-0.9007633587786259,0.01318359375,0.26318359375,-0.52392578125,0.16829999999999998
0.9465648854961832,-0.13740458015267176,-0.8091603053435115,0.010498046875,0.2626953125,-0.531005859375,0.16999999999999998
1.2213740458015268,-0.12213740458015267,-0.916030534351145,0.007568359375,0.258056640625,-0.535400390625,0.1717
1.0076335877862594,-0.44274809160305345,-0.9007633587786259,0.0107421875,0.26416015625,-0.531005859375,0.1734
0.9312977099236641,-0.549618320610687,-0.8549618320610687,0.01123046875,0.261474609375,-0.529541015625,0.17509999999999998
1.0229007633587786,-0.32061068702290074,-0.732824427480916,0.00732421875,0.257080078125,-0.52685546875,0.17679999999999998
1.1450381679389312,-0.4122137404580153,-0.916030534351145,0.01123046875,0.260986328125,-0.5322265625,0.1785
1.099236641221374,-0.32061068702290074,-1.0534351145038168,0.00634765625,0.27001953125,-0.532958984375,0.1802
0.9465648854961832,-0.33587786259541985,-0.9923664122137404,0.003662109375,0.2666015625,-0.529541015625,0.18189999999999998
