Time,org_x,org_y,org_z,xvec_x,xvec_y,xvec_z,zvec_x,zvec_y,zvec_z
0.430000,0.614505,0.051989,0.388163,0.567433,0.043271,0.357566,0.619921,0.049364,0.332911,,,,,,,,,
0.440000,0.614498,0.051979,0.388168,0.567427,0.043263,0.357572,0.619915,0.049353,0.332915,,,,,,,,,
0.450000,0.614491,0.051970,0.388173,0.567421,0.043256,0.357577,0.619909,0.049343,0.332920,,,,,,,,,
0.460000,0.614484,0.051960,0.388178,0.567415,0.043249,0.357582,0.619903,0.049333,0.332925,,,,,,,,,
0.470000,0.614477,0.051951,0.388183,0.567409,0.043242,0.357587,0.619897,0.049323,0.332930,,,,,,,,,
0.480000,0.614471,0.051941,0.388188,0.567403,0.043235,0.357593,0.619891,0.049312,0.332936,,,,,,,,,
0.490000,0.614464,0.051931,0.388194,0.567397,0.043228,0.357598,0.619885,0.049301,0.332941,,,,,,,,,
0.500000,0.614456,0.051921,0.388199,0.567390,0.043220,0.357603,0.619878,0.049289,0.332946,,,,,,,,,
0.510000,0.614449,0.051910,0.388205,0.567384,0.043211,0.357609,0.619871,0.049276,0.332952,,,,,,,,,
0.520000,0.614441,0.051898,0.388210,0.567376,0.043202,0.357614,0.619864,0.049262,0.332957,,,,,,,,,
0.530000,0.614432,0.051885,0.388216,0.567369,0.043193,0.357619,0.619857,0.049247,0.332962,,,,,,,,,
0.540000,0.614423,0.051871,0.388221,0.567361,0.043182,0.357623,0.619849,0.049231,0.332967,,,,,,,,,
0.550000,0.614413,0.051856,0.388227,0.567352,0.043171,0.357628,0.619840,0.049214,0.332972,,,,,,,,,
0.560000,0.614403,0.051840,0.388232,0.567343,0.043159,0.357633,0.619830,0.049196,0.332977,,,,,,,,,
0.570000,0.614392,0.051823,0.388237,0.567333,0.043146,0.357637,0.619820,0.049177,0.332982,,,,,,,,,
0.580000,0.614380,0.051804,0.388242,0.567322,0.043132,0.357642,0.619810,0.049156,0.332986,,,,,,,,,
0.590000,0.614367,0.051785,0.388247,0.567311,0.043117,0.357646,0.619798,0.049133,0.332991,,,,,,,,,
0.600000,0.614354,0.051764,0.388252,0.567299,0.043101,0.357650,0.619786,0.049110,0.332996,,,,,,,,,
0.610000,0.614340,0.051742,0.388257,0.567286,0.043084,0.357655,0.619774,0.049085,0.333000,,,,,,,,,
0.620000,0.614325,0.051718,0.388262,0.567272,0.043066,0.357659,0.619761,0.049059,0.333005,,,,,,,,,
0.630000,0.614309,0.051694,0.388267,0.567258,0.043047,0.357664,0.619747,0.049031,0.333011,,,,,,,,,
0.640000,0.614293,0.051668,0.388272,0.567244,0.043027,0.357668,0.619733,0.049002,0.333016,,,,,,,,,
0.650000,0.614276,0.051640,0.388277,0.567228,0.043006,0.357673,0.619718,0.048972,0.333022,,,,,,,,,
0.660000,0.614259,0.051612,0.388283,0.567213,0.042983,0.357679,0.619703,0.048941,0.333029,,,,,,,,,
0.670000,0.614241,0.051582,0.388289,0.567196,0.042960,0.357685,0.619688,0.048907,0.333036,,,,,,,,,
0.680000,0.614222,0.051550,0.388295,0.567180,0.042935,0.357691,0.619672,0.048873,0.333044,,,,,,,,,
0.690000,0.614204,0.051517,0.388302,0.567163,0.042909,0.357699,0.619656,0.048837,0.333053,,,,,,,,,
0.700000,0.614185,0.051483,0.388310,0.567145,0.042882,0.357706,0.619640,0.048800,0.333063,,,,,,,,,
0.710000,0.614165,0.051448,0.388318,0.567128,0.042854,0.357715,0.619624,0.048762,0.333073,,,,,,,,,
0.720000,0.614146,0.051412,0.388327,0.567110,0.042825,0.357724,0.619607,0.048723,0.333085,,,,,,,,,
0.730000,0.614126,0.051375,0.388336,0.567092,0.042795,0.357734,0.619591,0.048683,0.333097,,,,,,,,,
0.740000,0.614106,0.051337,0.388346,0.567074,0.042764,0.357745,0.619574,0.048641,0.333111,,,,,,,,,
0.750000,0.614087,0.051298,0.388357,0.567056,0.042732,0.357756,0.619558,0.048600,0.333125,,,,,,,,,
0.760000,0.614068,0.051259,0.388369,0.567038,0.042700,0.357768,0.619541,0.048557,0.333140,,,,,,,,,
0.770000,0.614049,0.051220,0.388381,0.567021,0.042667,0.357781,0.619525,0.048515,0.333155,,,,,,,,,
0.780000,0.614030,0.051181,0.388393,0.567004,0.042634,0.357794,0.619509,0.048472,0.333171,,,,,,,,,
0.790000,0.614012,0.051142,0.388406,0.566987,0.042601,0.357807,0.619493,0.048429,0.333187,,,,,,,,,
0.800000,0.613995,0.051104,0.388419,0.566970,0.042568,0.357820,0.619477,0.048387,0.333203,,,,,,,,,
0.810000,0.613978,0.051067,0.388432,0.566955,0.042535,0.357833,0.619462,0.048346,0.333219,,,,,,,,,
0.820000,0.613962,0.051030,0.388445,0.566939,0.042503,0.357846,0.619447,0.048306,0.333235,,,,,,,,,
0.830000,0.613946,0.050995,0.388457,0.566925,0.042471,0.357859,0.619433,0.048266,0.333251,,,,,,,,,
0.840000,0.613932,0.050962,0.388469,0.566911,0.042440,0.357871,0.619419,0.048229,0.333265,,,,,,,,,
0.850000,0.613919,0.050930,0.388480,0.566898,0.042411,0.357883,0.619406,0.048193,0.333279,,,,,,,,,
0.860000,0.613906,0.050900,0.388490,0.566886,0.042382,0.357893,0.619394,0.048158,0.333291,,,,,,,,,
0.870000,0.613895,0.050872,0.388499,0.566875,0.042356,0.357903,0.619383,0.048126,0.333303,,,,,,,,,
0.880000,0.613885,0.050846,0.388507,0.566865,0.042330,0.357911,0.619372,0.048096,0.333313,,,,,,,,,
0.890000,0.613875,0.050822,0.388514,0.566855,0.042307,0.357919,0.619363,0.048069,0.333322,,,,,,,,,
0.900000,0.613867,0.050801,0.388520,0.566847,0.042285,0.357925,0.619354,0.048043,0.333329,,,,,,,,,
0.910000,0.613860,0.050781,0.388524,0.566840,0.042266,0.357930,0.619346,0.048021,0.333335,,,,,,,,,
0.920000,0.613854,0.050764,0.388527,0.566833,0.042248,0.357934,0.619339,0.048001,0.333340,,,,,,,,,
0.930000,0.613848,0.050749,0.388529,0.566828,0.042233,0.357937,0.619333,0.047983,0.333343,,,,,,,,,
0.940000,0.613844,0.050737,0.388530,0.566823,0.042219,0.357938,0.619328,0.047968,0.333344,,,,,,,,,
0.950000,0.613840,0.050726,0.388529,0.566819,0.042208,0.357938,0.619323,0.047955,0.333344,,,,,,,,,
0.960000,0.613837,0.050718,0.388528,0.566816,0.042198,0.357937,0.619319,0.047945,0.333343,,,,,,,,,
0.970000,0.613835,0.050711,0.388525,0.566813,0.042190,0.357935,0.619316,0.047936,0.333341,,,,,,,,,
0.980000,0.613833,0.050706,0.388521,0.566811,0.042184,0.357932,0.619313,0.047930,0.333337,,,,,,,,,
0.990000,0.613831,0.050703,0.388517,0.566809,0.042179,0.357929,0.619311,0.047926,0.333333,,,,,,,,,
1.000000,0.613830,0.050701,0.388511,0.566808,0.042176,0.357924,0.619309,0.047924,0.333327,,,,,,,,,
1.010000,0.613829,0.050700,0.388506,0.566806,0.042174,0.357919,0.619307,0.047922,0.333321,,,,,,,,,
1.020000,0.613829,0.050700,0.388499,0.566806,0.042173,0.357914,0.619306,0.047923,0.333314,,,,,,,,,
1.030000,0.613829,0.050701,0.388492,0.566805,0.042172,0.357908,0.619305,0.047924,0.333306,,,,,,,,,
1.040000,0.613829,0.050702,0.388485,0.566804,0.042172,0.357902,0.619303,0.047926,0.333298,,,,,,,,,
1.050000,0.613829,0.050705,0.388478,0.566804,0.042173,0.357896,0.619302,0.047929,0.333290,,,,,,,,,
1.060000,0.613829,0.050707,0.388470,0.566803,0.042174,0.357889,0.619301,0.047932,0.333281,,,,,,,,,
1.070000,0.613829,0.050710,0.388463,0.566803,0.042175,0.357883,0.619300,0.047935,0.333272,,,,,,,,,
1.080000,0.613829,0.050714,0.388455,0.566803,0.042176,0.357877,0.619299,0.047939,0.333263,,,,,,,,,
1.090000,0.613830,0.050717,0.388447,0.566803,0.042178,0.357870,0.619298,0.047943,0.333254,,,,,,,,,
1.100000,0.613831,0.050721,0.388439,0.566803,0.042179,0.357864,0.619297,0.047947,0.333245,,,,,,,,,
1.110000,0.613831,0.050725,0.388432,0.566804,0.042180,0.357858,0.619296,0.047951,0.333236,,,,,,,,,
1.120000,0.613833,0.050730,0.388424,0.566805,0.042181,0.357852,0.619296,0.047955,0.333227,,,,,,,,,
1.130000,0.613834,0.050734,0.388417,0.566806,0.042182,0.357846,0.619296,0.047959,0.333219,,,,,,,,,
1.140000,0.613836,0.050739,0.388409,0.566807,0.042183,0.357840,0.619296,0.047963,0.333210,,,,,,,,,
1.150000,0.613838,0.050745,0.388402,0.566809,0.042184,0.357835,0.619297,0.047967,0.333202,,,,,,,,,
1.160000,0.613841,0.050750,0.388395,0.566812,0.042185,0.357829,0.619298,0.047972,0.333194,,,,,,,,,
1.170000,0.613844,0.050757,0.388388,0.566815,0.042187,0.357824,0.619300,0.047977,0.333186,,,,,,,,,
1.180000,0.613848,0.050764,0.388381,0.566818,0.042189,0.357819,0.619302,0.047983,0.333178,,,,,,,,,
1.190000,0.613852,0.050772,0.388375,0.566823,0.042191,0.357814,0.619305,0.047990,0.333170,,,,,,,,,
1.200000,0.613857,0.050780,0.388368,0.566828,0.042194,0.357808,0.619309,0.047997,0.333162,,,,,,,,,
1.210000,0.613863,0.050790,0.388361,0.566834,0.042198,0.357803,0.619314,0.048006,0.333154,,,,,,,,,
1.220000,0.613869,0.050801,0.388354,0.566840,0.042202,0.357797,0.619319,0.048015,0.333146,,,,,,,,,
1.230000,0.613876,0.050812,0.388347,0.566847,0.042207,0.357792,0.619325,0.048025,0.333138,,,,,,,,,
1.240000,0.613884,0.050825,0.388340,0.566855,0.042213,0.357785,0.619332,0.048037,0.333130,,,,,,,,,
1.250000,0.613893,0.050839,0.388332,0.566864,0.042219,0.357779,0.619340,0.048050,0.333121,,,,,,,,,
1.260000,0.613902,0.050854,0.388324,0.566874,0.042227,0.357772,0.619348,0.048064,0.333112,,,,,,,,,
1.270000,0.613912,0.050871,0.388315,0.566884,0.042235,0.357764,0.619357,0.048080,0.333102,,,,,,,,,
1.280000,0.613923,0.050889,0.388306,0.566894,0.042244,0.357756,0.619366,0.048096,0.333092,,,,,,,,,
1.290000,0.613934,0.050908,0.388296,0.566905,0.042254,0.357748,0.619376,0.048114,0.333081,,,,,,,,,
1.300000,0.613946,0.050928,0.388286,0.566917,0.042265,0.357738,0.619386,0.048133,0.333069,,,,,,,,,
1.310000,0.613958,0.050950,0.388274,0.566929,0.042277,0.357729,0.619396,0.048153,0.333056,,,,,,,,,
1.320000,0.613971,0.050973,0.388262,0.566941,0.042289,0.357718,0.619406,0.048175,0.333043,,,,,,,,,
1.330000,0.613985,0.050997,0.388249,0.566953,0.042302,0.357707,0.619416,0.048197,0.333028,,,,,,,,,
1.340000,0.613998,0.051023,0.388236,0.566966,0.042315,0.357696,0.619426,0.048220,0.333013,,,,,,,,,
1.350000,0.614012,0.051049,0.388221,0.566978,0.042329,0.357684,0.619435,0.048244,0.332997,,,,,,,,,
1.360000,0.614026,0.051076,0.388206,0.566990,0.042344,0.357672,0.619444,0.048269,0.332979,,,,,,,,,
1.370000,0.614040,0.051104,0.388189,0.567002,0.042358,0.357659,0.619452,0.048295,0.332961,,,,,,,,,
1.380000,0.614054,0.051132,0.388172,0.567014,0.042373,0.357646,0.619460,0.048321,0.332943,,,,,,,,,
1.390000,0.614068,0.051161,0.388155,0.567026,0.042387,0.357632,0.619467,0.048347,0.332923,,,,,,,,,
1.400000,0.614082,0.051191,0.388136,0.567037,0.042402,0.357618,0.619473,0.048374,0.332903,,,,,,,,,
1.410000,0.614096,0.051220,0.388117,0.567047,0.042417,0.357604,0.619479,0.048401,0.332882,,,,,,,,,
1.420000,0.614109,0.051249,0.388098,0.567057,0.042431,0.357590,0.619484,0.048427,0.332861,,,,,,,,,
1.430000,0.614122,0.051278,0.388078,0.567067,0.042446,0.357576,0.619489,0.048454,0.332840,,,,,,,,,
1.440000,0.614135,0.051307,0.388059,0.567077,0.042460,0.357562,0.619492,0.048480,0.332819,,,,,,,,,
1.450000,0.614147,0.051335,0.388039,0.567086,0.042473,0.357548,0.619496,0.048505,0.332798,,,,,,,,,
1.460000,0.614159,0.051362,0.388020,0.567094,0.042487,0.357534,0.619499,0.048531,0.332777,,,,,,,,,
1.470000,0.614170,0.051388,0.388001,0.567102,0.042500,0.357521,0.619501,0.048555,0.332756,,,,,,,,,
1.480000,0.614181,0.051414,0.387982,0.567110,0.042513,0.357508,0.619503,0.048579,0.332737,,,,,,,,,
1.490000,0.614191,0.051438,0.387965,0.567117,0.042526,0.357495,0.619506,0.048602,0.332718,,,,,,,,,
1.500000,0.614201,0.051462,0.387948,0.567124,0.042538,0.357483,0.619508,0.048625,0.332700,,,,,,,,,
1.510000,0.614210,0.051485,0.387932,0.567130,0.042550,0.357472,0.619510,0.048647,0.332684,,,,,,,,,
1.520000,0.614219,0.051507,0.387917,0.567136,0.042563,0.357462,0.619511,0.048669,0.332668,,,,,,,,,
1.530000,0.614227,0.051528,0.387903,0.567142,0.042575,0.357453,0.619513,0.048690,0.332654,,,,,,,,,
1.540000,0.614234,0.051548,0.387891,0.567148,0.042587,0.357444,0.619515,0.048711,0.332641,,,,,,,,,
1.550000,0.614241,0.051568,0.387879,0.567153,0.042600,0.357436,0.619517,0.048731,0.332629,,,,,,,,,
1.560000,0.614248,0.051587,0.387869,0.567159,0.042613,0.357430,0.619519,0.048752,0.332619,,,,,,,,,
1.570000,0.614255,0.051606,0.387860,0.567164,0.042626,0.357424,0.619522,0.048772,0.332610,,,,,,,,,
1.580000,0.614261,0.051625,0.387852,0.567169,0.042639,0.357419,0.619524,0.048793,0.332602,,,,,,,,,
1.590000,0.614267,0.051644,0.387846,0.567174,0.042653,0.357415,0.619526,0.048814,0.332595,,,,,,,,,
1.600000,0.614272,0.051663,0.387840,0.567178,0.042667,0.357412,0.619529,0.048835,0.332589,,,,,,,,,
1.610000,0.614278,0.051682,0.387835,0.567183,0.042682,0.357410,0.619531,0.048856,0.332584,,,,,,,,,
1.620000,0.614284,0.051702,0.387831,0.567188,0.042697,0.357408,0.619534,0.048878,0.332580,,,,,,,,,
1.630000,0.614289,0.051722,0.387827,0.567193,0.042713,0.357407,0.619537,0.048900,0.332576,,,,,,,,,
1.640000,0.614294,0.051742,0.387824,0.567198,0.042729,0.357406,0.619540,0.048922,0.332573,,,,,,,,,
1.650000,0.614300,0.051763,0.387821,0.567203,0.042746,0.357405,0.619543,0.048944,0.332571,,,,,,,,,
1.660000,0.614305,0.051784,0.387819,0.567208,0.042762,0.357405,0.619546,0.048967,0.332568,,,,,,,,,
1.670000,0.614310,0.051806,0.387817,0.567213,0.042779,0.357405,0.619549,0.048990,0.332566,,,,,,,,,
1.680000,0.614316,0.051828,0.387815,0.567217,0.042796,0.357405,0.619552,0.049013,0.332564,,,,,,,,,
1.690000,0.614321,0.051850,0.387813,0.567222,0.042813,0.357405,0.619555,0.049036,0.332562,,,,,,,,,
1.700000,0.614326,0.051873,0.387811,0.567227,0.042830,0.357405,0.619558,0.049058,0.332560,,,,,,,,,
1.710000,0.614331,0.051896,0.387809,0.567232,0.042847,0.357405,0.619561,0.049081,0.332558,,,,,,,,,
1.720000,0.614335,0.051918,0.387807,0.567236,0.042864,0.357405,0.619563,0.049103,0.332555,,,,,,,,,
1.730000,0.614340,0.051940,0.387805,0.567240,0.042880,0.357405,0.619565,0.049125,0.332553,,,,,,,,,
1.740000,0.614344,0.051962,0.387802,0.567244,0.042896,0.357404,0.619568,0.049147,0.332550,,,,,,,,,
1.750000,0.614348,0.051984,0.387800,0.567247,0.042912,0.357403,0.619569,0.049167,0.332547,,,,,,,,,
1.760000,0.614351,0.052005,0.387797,0.567250,0.042926,0.357403,0.619570,0.049187,0.332544,,,,,,,,,
1.770000,0.614354,0.052025,0.387794,0.567252,0.042940,0.357401,0.619571,0.049206,0.332541,,,,,,,,,
1.780000,0.614357,0.052044,0.387791,0.567254,0.042953,0.357400,0.619571,0.049224,0.332537,,,,,,,,,
1.790000,0.614359,0.052062,0.387787,0.567255,0.042965,0.357398,0.619570,0.049241,0.332533,,,,,,,,,
1.800000,0.614360,0.052078,0.387782,0.567256,0.042976,0.357396,0.619569,0.049256,0.332528,,,,,,,,,
1.810000,0.614361,0.052094,0.387778,0.567256,0.042986,0.357394,0.619567,0.049270,0.332523,,,,,,,,,
1.820000,0.614361,0.052108,0.387772,0.567255,0.042995,0.357391,0.619565,0.049283,0.332517,,,,,,,,,
1.830000,0.614361,0.052120,0.387766,0.567254,0.043003,0.357387,0.619562,0.049294,0.332511,,,,,,,,,
1.840000,0.614361,0.052132,0.387759,0.567252,0.043010,0.357384,0.619558,0.049304,0.332504,,,,,,,,,
1.850000,0.614360,0.052142,0.387751,0.567249,0.043015,0.357379,0.619553,0.049313,0.332497,,,,,,,,,
1.860000,0.614358,0.052151,0.387743,0.567246,0.043020,0.357374,0.619548,0.049321,0.332488,,,,,,,,,
1.870000,0.614357,0.052159,0.387733,0.567242,0.043024,0.357369,0.619542,0.049328,0.332479,,,,,,,,,
1.880000,0.614355,0.052167,0.387723,0.567238,0.043028,0.357363,0.619536,0.049334,0.332469,,,,,,,,,
1.890000,0.614353,0.052174,0.387711,0.567233,0.043031,0.357356,0.619529,0.049340,0.332458,,,,,,,,,
1.900000,0.614350,0.052181,0.387699,0.567228,0.043035,0.357348,0.619522,0.049346,0.332447,,,,,,,,,
1.910000,0.614348,0.052189,0.387686,0.567223,0.043039,0.357340,0.619514,0.049353,0.332434,,,,,,,,,
1.920000,0.614346,0.052198,0.387672,0.567218,0.043043,0.357332,0.619506,0.049361,0.332421,,,,,,,,,
1.930000,0.614344,0.052209,0.387657,0.567212,0.043050,0.357322,0.619498,0.049371,0.332407,,,,,,,,,
1.940000,0.614343,0.052221,0.387641,0.567207,0.043058,0.357313,0.619490,0.049383,0.332392,,,,,,,,,
1.950000,0.614341,0.052236,0.387625,0.567201,0.043068,0.357302,0.619482,0.049397,0.332376,,,,,,,,,
1.960000,0.614340,0.052255,0.387608,0.567196,0.043082,0.357291,0.619473,0.049415,0.332360,,,,,,,,,
1.970000,0.614340,0.052277,0.387590,0.567190,0.043099,0.357280,0.619465,0.049438,0.332343,,,,,,,,,
1.980000,0.614340,0.052303,0.387572,0.567185,0.043121,0.357269,0.619457,0.049465,0.332325,,,,,,,,,
1.990000,0.614341,0.052335,0.387554,0.567180,0.043148,0.357257,0.619449,0.049498,0.332308,,,,,,,,,
2.000000,0.614342,0.052372,0.387535,0.567176,0.043180,0.357245,0.619441,0.049538,0.332290,,,,,,,,,
2.010000,0.614344,0.052415,0.387517,0.567171,0.043220,0.357233,0.619434,0.049586,0.332272,,,,,,,,,
2.020000,0.614347,0.052466,0.387499,0.567167,0.043266,0.357220,0.619427,0.049641,0.332254,,,,,,,,,
2.030000,0.614352,0.052524,0.387482,0.567164,0.043321,0.357209,0.619422,0.049706,0.332237,,,,,,,,,
2.040000,0.614357,0.052590,0.387465,0.567161,0.043386,0.357197,0.619416,0.049781,0.332220,,,,,,,,,
2.050000,0.614364,0.052666,0.387449,0.567158,0.043460,0.357186,0.619412,0.049868,0.332204,,,,,,,,,
2.060000,0.614372,0.052751,0.387434,0.567156,0.043545,0.357175,0.619410,0.049967,0.332189,,,,,,,,,
2.070000,0.614381,0.052846,0.387421,0.567155,0.043642,0.357165,0.619408,0.050080,0.332175,,,,,,,,,
2.080000,0.614393,0.052952,0.387410,0.567154,0.043752,0.357157,0.619408,0.050208,0.332163,,,,,,,,,
2.090000,0.614406,0.053071,0.387401,0.567155,0.043876,0.357149,0.619410,0.050351,0.332153,,,,,,,,,
2.100000,0.614421,0.053202,0.387395,0.567157,0.044015,0.357143,0.619415,0.050513,0.332145,,,,,,,,,
2.110000,0.614439,0.053346,0.387391,0.567160,0.044169,0.357138,0.619421,0.050693,0.332139,,,,,,,,,
2.120000,0.614460,0.053506,0.387390,0.567165,0.044341,0.357135,0.619431,0.050895,0.332137,,,,,,,,,
2.130000,0.614483,0.053681,0.387393,0.567171,0.044531,0.357134,0.619444,0.051119,0.332138,,,,,,,,,
2.140000,0.614510,0.053872,0.387400,0.567180,0.044741,0.357136,0.619460,0.051367,0.332142,,,,,,,,,
2.150000,0.614540,0.054081,0.387411,0.567192,0.044972,0.357140,0.619481,0.051641,0.332151,,,,,,,,,
2.160000,0.614574,0.054310,0.387427,0.567207,0.045226,0.357146,0.619506,0.051944,0.332164,,,,,,,,,
2.170000,0.614613,0.054558,0.387447,0.567225,0.045504,0.357156,0.619537,0.052277,0.332182,,,,,,,,,
2.180000,0.614656,0.054829,0.387473,0.567248,0.045808,0.357169,0.619573,0.052643,0.332205,,,,,,,,,
2.190000,0.614705,0.055122,0.387504,0.567275,0.046141,0.357186,0.619616,0.053043,0.332234,,,,,,,,,
2.200000,0.614759,0.055440,0.387541,0.567308,0.046504,0.357206,0.619666,0.053481,0.332270,,,,,,,,,
2.210000,0.614819,0.055784,0.387585,0.567346,0.046899,0.357230,0.619723,0.053959,0.332312,,,,,,,,,
2.220000,0.614885,0.056156,0.387636,0.567391,0.047331,0.357257,0.619789,0.054478,0.332362,,,,,,,,,
2.230000,0.614958,0.056557,0.387694,0.567444,0.047800,0.357289,0.619863,0.055042,0.332420,,,,,,,,,
2.240000,0.615038,0.056988,0.387759,0.567504,0.048309,0.357325,0.619947,0.055653,0.332487,,,,,,,,,
2.250000,0.615126,0.057452,0.387833,0.567574,0.048863,0.357366,0.620042,0.056312,0.332564,,,,,,,,,
2.260000,0.615221,0.057948,0.387916,0.567653,0.049462,0.357412,0.620147,0.057023,0.332650,,,,,,,,,
2.270000,0.615325,0.058479,0.388008,0.567743,0.050111,0.357463,0.620265,0.057786,0.332748,,,,,,,,,
2.280000,0.615436,0.059046,0.388111,0.567843,0.050812,0.357519,0.620394,0.058604,0.332857,,,,,,,,,
2.290000,0.615556,0.059649,0.388224,0.567956,0.051567,0.357582,0.620537,0.059478,0.332980,,,,,,,,,
2.300000,0.615684,0.060289,0.388348,0.568081,0.052379,0.357652,0.620694,0.060410,0.333117,,,,,,,,,
2.310000,0.615820,0.060966,0.388485,0.568219,0.053250,0.357729,0.620864,0.061400,0.333269,,,,,,,,,
2.320000,0.615964,0.061682,0.388635,0.568370,0.054181,0.357815,0.621049,0.062451,0.333437,,,,,,,,,
2.330000,0.616117,0.062435,0.388799,0.568535,0.055174,0.357910,0.621250,0.063562,0.333624,,,,,,,,,
2.340000,0.616277,0.063227,0.388978,0.568714,0.056230,0.358015,0.621466,0.064733,0.333830,,,,,,,,,
