gyrox1,gyroy1,gyroz1,accelx1,accely1,accelz1,Time
1.297709923664122,-1.4961832061068703,0.5954198473282443,-0.429443359375,-0.010009765625,-0.281005859375,0.0
1.465648854961832,-1.5725190839694656,0.5038167938931297,-0.432373046875,-0.008544921875,-0.27880859375,0.0017
1.5114503816793894,-1.6641221374045803,0.44274809160305345,-0.43115234375,-0.010498046875,-0.284423828125,0.0034
1.618320610687023,-1.7099236641221374,0.7022900763358778,-0.4287109375,-0.005615234375,-0.276611328125,0.0050999999999999995
1.1603053435114503,-1.7709923664122138,0.549618320610687,-0.435546875,-0.00927734375,-0.278076171875,0.0068
1.1603053435114503,-1.6030534351145038,0.5038167938931297,-0.430419921875,-0.0078125,-0.280517578125,0.008499999999999999
1.3587786259541985,-1.5114503816793894,0.366412213740458,-0.43701171875,-0.010009765625,-0.275390625,0.010199999999999999
1.4045801526717556,-1.4351145038167938,0.4732824427480916,-0.43603515625,-0.00732421875,-0.275390625,0.011899999999999999
1.2671755725190839,-1.633587786259542,0.3816793893129771,-0.435302734375,-0.007568359375,-0.284912109375,0.0136
1.0534351145038168,-1.5267175572519085,0.3969465648854962,-0.43798828125,-0.00830078125,-0.274658203125,0.0153
1.3435114503816794,-1.6030534351145038,0.3511450381679389,-0.433349609375,-0.007080078125,-0.28125,0.016999999999999998
1.1297709923664123,-1.5419847328244274,0.21374045801526717,-0.436279296875,-0.004638671875,-0.279296875,0.018699999999999998
1.0381679389312977,-1.3587786259541985,0.44274809160305345,-0.44189453125,-0.012939453125,-0.280029296875,0.020399999999999998
1.1145038167938932,-1.1755725190839694,0.2900763358778626,-0.43505859375,-0.004150390625,-0.27880859375,0.022099999999999998
1.099236641221374,-1.1603053435114503,0.15267175572519084,-0.437255859375,-0.005126953125,-0.28076171875,0.023799999999999998
1.3129770992366412,-1.0381679389312977,0.3511450381679389,-0.43701171875,-0.0078125,-0.27392578125,0.0255
1.2213740458015268,-0.7175572519083969,0.15267175572519084,-0.438232421875,-0.004638671875,-0.28076171875,0.0272
