gyrox1,gyroy1,gyroz1,accelx1,accely1,accelz1,Time
0.48854961832061067,1.4198473282442747,-1.7709923664122138,-0.03564453125,-0.035400390625,-0.615478515625,0.0
0.48854961832061067,1.6793893129770991,-1.7404580152671756,-0.03369140625,-0.034423828125,-0.621826171875,0.0017
0.8702290076335878,1.4198473282442747,-1.5267175572519085,-0.032470703125,-0.033447265625,-0.613525390625,0.0034
0.3816793893129771,1.5114503816793894,-1.4351145038167938,-0.034423828125,-0.03466796875,-0.615234375,0.0050999999999999995
0.6870229007633588,1.3587786259541985,-1.297709923664122,-0.025390625,-0.03271484375,-0.61083984375,0.0068
0.7633587786259542,1.3740458015267176,-1.4809160305343512,-0.033447265625,-0.036865234375,-0.61279296875,0.008499999999999999
1.0229007633587786,1.2213740458015268,-1.5419847328244274,-0.03271484375,-0.03955078125,-0.6201171875,0.010199999999999999
1.0076335877862594,1.4045801526717556,-1.5267175572519085,-0.03173828125,-0.03759765625,-0.6171875,0.011899999999999999
1.1145038167938932,1.282442748091603,-1.2213740458015268,-0.038818359375,-0.03466796875,-0.619873046875,0.0136
1.083969465648855,1.465648854961832,-1.1145038167938932,-0.029296875,-0.03369140625,-0.614013671875,0.0153
1.3740458015267176,1.297709923664122,-1.2671755725190839,-0.034912109375,-0.0380859375,-0.61767578125,0.016999999999999998
1.0534351145038168,1.1450381679389312,-1.0534351145038168,-0.03369140625,-0.037841796875,-0.62353515625,0.018699999999999998
1.2213740458015268,1.3893129770992367,-0.9770992366412213,-0.03173828125,-0.035888671875,-0.618896484375,0.020399999999999998
1.3435114503816794,1.251908396946565,-1.083969465648855,-0.034423828125,-0.04296875,-0.607666015625,0.022099999999999998
1.3435114503816794,1.3129770992366412,-0.916030534351145,-0.03515625,-0.03857421875,-0.6142578125,0.023799999999999998
1.2671755725190839,1.1450381679389312,-1.0534351145038168,-0.03369140625,-0.03466796875,-0.61767578125,0.0255
1.3587786259541985,1.465648854961832,-0.9312977099236641,-0.031005859375,-0.0380859375,-0.61474609375,0.0272
1.2366412213740459,1.3129770992366412,-0.8854961832061069,-0.035400390625,-0.041259765625,-0.605224609375,0.0289
1.2671755725190839,1.4809160305343512,-0.7938931297709924,-0.03662109375,-0.042236328125,-0.622314453125,0.0306
1.3587786259541985,1.4961832061068703,-1.0534351145038168,-0.03955078125,-0.038330078125,-0.61279296875,0.032299999999999995
1.4809160305343512,1.4961832061068703,-0.9923664122137404,-0.0380859375,-0.0361328125,-0.609375,0.033999999999999996
1.2366412213740459,1.450381679389313,-0.916030534351145,-0.041259765625,-0.045654296875,-0.62158203125,0.035699999999999996
1.2213740458015268,1.4351145038167938,-0.9007633587786259,-0.0302734375,-0.03857421875,-0.609375,0.037399999999999996
1.3282442748091603,1.5267175572519085,-0.9007633587786259,-0.040283203125,-0.041015625,-0.619873046875,0.039099999999999996
1.1145038167938932,1.5267175572519085,-0.916030534351145,-0.034423828125,-0.03466796875,-0.61279296875,0.040799999999999996
1.1450381679389312,1.4198473282442747,-0.732824427480916,-0.037109375,-0.0419921875,-0.618408203125,0.042499999999999996
1.3129770992366412,1.4961832061068703,-0.6564885496183206,-0.035400390625,-0.038330078125,-0.619140625,0.044199999999999996
0.7786259541984732,1.5267175572519085,-0.9618320610687023,-0.03515625,-0.041015625,-0.612060546875,0.045899999999999996
1.0687022900763359,1.5877862595419847,-0.7786259541984732,-0.03076171875,-0.037109375,-0.620361328125,0.047599999999999996
0.9923664122137404,1.4961832061068703,-0.6564885496183206,-0.033203125,-0.037841796875,-0.61962890625,0.0493
0.7938931297709924,1.3893129770992367,-0.7175572519083969,-0.037353515625,-0.036865234375,-0.611083984375,0.051
0.9465648854961832,1.3282442748091603,-0.9465648854961832,-0.03857421875,-0.043212890625,-0.62451171875,0.0527
1.0076335877862594,1.3893129770992367,-1.0076335877862594,-0.03662109375,-0.049072265625,-0.62109375,0.0544
1.099236641221374,1.4045801526717556,-1.099236641221374,-0.03466796875,-0.046142578125,-0.61376953125,0.0561
1.099236641221374,1.4809160305343512,-1.0229007633587786,-0.036865234375,-0.03564453125,-0.618408203125,0.0578
1.099236641221374,1.3282442748091603,-1.2366412213740459,-0.0341796875,-0.03662109375,-0.61376953125,0.0595
1.4961832061068703,1.297709923664122,-1.1603053435114503,-0.029296875,-0.03857421875,-0.60986328125,0.0612
1.3893129770992367,1.5572519083969465,-1.2213740458015268,-0.03271484375,-0.0419921875,-0.61181640625,0.0629
1.2366412213740459,1.7251908396946565,-1.2671755725190839,-0.033203125,-0.0361328125,-0.621826171875,0.06459999999999999
1.3435114503816794,1.3435114503816794,-1.297709923664122,-0.036865234375,-0.034423828125,-0.613525390625,0.0663
1.1450381679389312,1.5572519083969465,-1.3435114503816794,-0.032470703125,-0.037353515625,-0.612548828125,0.06799999999999999
1.0381679389312977,1.6641221374045803,-1.3282442748091603,-0.033447265625,-0.036376953125,-0.61328125,0.0697
0.916030534351145,1.7404580152671756,-1.282442748091603,-0.035888671875,-0.033203125,-0.61279296875,0.07139999999999999
0.7480916030534351,1.8778625954198473,-1.3282442748091603,-0.036376953125,-0.031494140625,-0.61083984375,0.0731
0.6717557251908397,2.0,-1.099236641221374,-0.03125,-0.0390625,-0.615966796875,0.07479999999999999
0.5801526717557252,1.83206106870229,-1.3587786259541985,-0.032958984375,-0.03466796875,-0.616455078125,0.0765
0.48854961832061067,1.984732824427481,-1.4045801526717556,-0.033203125,-0.0419921875,-0.620361328125,0.07819999999999999
