gyrox1,gyroy1,gyroz1,accelx1,accely1,accelz1,Time
2.7786259541984735,-0.1984732824427481,-2.6412213740458017,-0.0400390625,0.02587890625,-0.61181640625,0.0
2.6259541984732824,-0.0916030534351145,-2.4427480916030535,-0.037841796875,0.023681640625,-0.62158203125,0.0017
2.2595419847328246,-0.183206106870229,-2.198473282442748,-0.038818359375,0.025390625,-0.61767578125,0.0034
2.3969465648854964,-0.13740458015267176,-1.83206106870229,-0.044677734375,0.0234375,-0.609619140625,0.0050999999999999995
2.4580152671755724,0.16793893129770993,-1.633587786259542,-0.0380859375,0.02978515625,-0.614013671875,0.0068
2.2442748091603053,0.1984732824427481,-1.5267175572519085,-0.03173828125,0.0244140625,-0.62353515625,0.008499999999999999
2.0916030534351147,0.10687022900763359,-1.4198473282442747,-0.0390625,0.0263671875,-0.626708984375,0.010199999999999999
2.0763358778625953,0.2595419847328244,-1.1450381679389312,-0.036376953125,0.028564453125,-0.623046875,0.011899999999999999
2.015267175572519,0.10687022900763359,-0.7022900763358778,-0.035400390625,0.0283203125,-0.632080078125,0.0136
1.9389312977099236,0.16793893129770993,-0.6564885496183206,-0.039794921875,0.029296875,-0.63037109375,0.0153
1.9541984732824427,0.2595419847328244,-0.21374045801526717,-0.043701171875,0.0283203125,-0.621337890625,0.016999999999999998
2.045801526717557,0.549618320610687,-0.07633587786259542,-0.0380859375,0.024169921875,-0.620849609375,0.018699999999999998
1.4961832061068703,0.4580152671755725,-0.030534351145038167,-0.0400390625,0.028564453125,-0.6220703125,0.020399999999999998
1.816793893129771,0.4122137404580153,0.24427480916030533,-0.0361328125,0.028564453125,-0.62744140625,0.022099999999999998
1.7557251908396947,0.3511450381679389,0.48854961832061067,-0.031005859375,0.0244140625,-0.615966796875,0.023799999999999998
1.633587786259542,0.5038167938931297,0.48854961832061067,-0.036376953125,0.031494140625,-0.620361328125,0.0255
1.7709923664122138,0.5801526717557252,0.7786259541984732,-0.04443359375,0.03369140625,-0.61962890625,0.0272
1.6488549618320612,0.6412213740458015,1.0076335877862594,-0.033935546875,0.03369140625,-0.6259765625,0.0289
1.618320610687023,0.6717557251908397,1.297709923664122,-0.03515625,0.024658203125,-0.620849609375,0.0306
1.7099236641221374,0.6870229007633588,1.4809160305343512,-0.038330078125,0.032958984375,-0.62451171875,0.032299999999999995
1.9236641221374047,0.6870229007633588,1.6030534351145038,-0.0322265625,0.033447265625,-0.63427734375,0.033999999999999996
1.8778625954198473,0.9770992366412213,1.786259541984733,-0.031005859375,0.0341796875,-0.6240234375,0.035699999999999996
1.8473282442748091,1.0381679389312977,1.9694656488549618,-0.030029296875,0.0361328125,-0.624755859375,0.037399999999999996
2.0916030534351147,1.0534351145038168,2.0,-0.033203125,0.0302734375,-0.624755859375,0.039099999999999996
1.786259541984733,1.0229007633587786,2.50381679389313,-0.037841796875,0.035400390625,-0.626220703125,0.040799999999999996
1.9541984732824427,1.1908396946564885,2.4732824427480917,-0.03857421875,0.0361328125,-0.630126953125,0.042499999999999996
2.2442748091603053,1.3435114503816794,2.7786259541984735,-0.03955078125,0.031982421875,-0.6240234375,0.044199999999999996
2.16793893129771,1.6793893129770991,2.732824427480916,-0.03955078125,0.034423828125,-0.62353515625,0.045899999999999996
