gyrox1,gyroy1,gyroz1,accelx1,accely1,accelz1,Time
1.1145038167938932,1.9694656488549618,-1.5114503816793894,-0.417724609375,-0.0322265625,-0.32958984375,0.0
1.2366412213740459,1.83206106870229,-1.5114503816793894,-0.4169921875,-0.0322265625,-0.32763671875,0.0017
1.2671755725190839,2.0610687022900764,-1.251908396946565,-0.417236328125,-0.034912109375,-0.31884765625,0.0034
1.1755725190839694,1.8625954198473282,-1.6793893129770991,-0.412841796875,-0.037841796875,-0.328125,0.0050999999999999995
1.2061068702290076,2.0916030534351147,-1.4809160305343512,-0.416748046875,-0.03515625,-0.329345703125,0.0068
1.3282442748091603,2.0610687022900764,-1.6641221374045803,-0.416015625,-0.035888671875,-0.32861328125,0.008499999999999999
1.2061068702290076,2.045801526717557,-1.5267175572519085,-0.416259765625,-0.033447265625,-0.32958984375,0.010199999999999999
1.0381679389312977,2.0916030534351147,-1.5725190839694656,-0.419189453125,-0.032958984375,-0.3291015625,0.011899999999999999
1.2671755725190839,2.0763358778625953,-1.282442748091603,-0.415283203125,-0.034423828125,-0.32568359375,0.0136
1.4351145038167938,2.0763358778625953,-1.3587786259541985,-0.414306640625,-0.032470703125,-0.324951171875,0.0153
1.251908396946565,1.984732824427481,-1.465648854961832,-0.413818359375,-0.02978515625,-0.32568359375,0.016999999999999998
1.3435114503816794,1.9694656488549618,-1.6488549618320612,-0.417724609375,-0.0302734375,-0.3251953125,0.018699999999999998
1.4351145038167938,2.030534351145038,-1.4351145038167938,-0.413818359375,-0.033203125,-0.33642578125,0.020399999999999998
1.4351145038167938,1.9694656488549618,-1.4198473282442747,-0.4208984375,-0.039306640625,-0.3310546875,0.022099999999999998
1.2061068702290076,2.1526717557251906,-1.465648854961832,-0.416259765625,-0.037841796875,-0.33447265625,0.023799999999999998
1.2366412213740459,1.9389312977099236,-1.5572519083969465,-0.415283203125,-0.040283203125,-0.331298828125,0.0255
1.465648854961832,1.8931297709923665,-1.618320610687023,-0.410888671875,-0.036376953125,-0.32861328125,0.0272
1.1450381679389312,2.122137404580153,-1.5877862595419847,-0.416015625,-0.037353515625,-0.330810546875,0.0289
1.1603053435114503,2.030534351145038,-1.5114503816793894,-0.419189453125,-0.036376953125,-0.328857421875,0.0306
